datetime,load_mw,temp_f,humidity,wind_speed,precip
2019-01-01 00:00:00,15053.0,46.81666666666667,91.5625,16.0,0.04866666666666667
2019-01-01 01:00:00,14481.0,46.769999999999996,92.4,18.05,0.025500000000000002
2019-01-01 02:00:00,13927.0,46.68333333333333,92.375,16.3125,0.0
2019-01-01 03:00:00,13566.0,46.43333333333333,93.375,14.0,0.0025
2019-01-01 04:00:00,13353.0,47.68333333333333,91.5625,14.916666666666666,0.0
2019-01-01 05:00:00,13475.0,48.266666666666666,91.4375,12.125,0.006666666666666667
2019-01-01 06:00:00,13846.0,49.05,87.625,11.875,0.0
2019-01-01 07:00:00,14199.0,48.93333333333333,82.875,16.625,0.002
2019-01-01 08:00:00,14570.0,47.4,76.875,19.75,0.0
2019-01-01 09:00:00,15172.0,47.06666666666667,71.625,16.25,0.0
2019-01-01 10:00:00,15796.0,46.66666666666667,69.58333333333333,16.041666666666668,0.0
2019-01-01 11:00:00,16202.0,45.0,63.0,21.5,0.0
2019-01-01 12:00:00,16281.0,44.2,60.5,18.0,0.0
2019-01-01 13:00:00,16245.0,43.05,61.625,16.708333333333332,0.0
2019-01-01 14:00:00,16420.0,41.18333333333333,62.625,18.375,0.0
2019-01-01 15:00:00,16772.0,39.93333333333333,61.25,15.75,0.0
2019-01-01 16:00:00,17713.0,38.88333333333333,62.5,15.75,0.0
2019-01-01 17:00:00,18830.0,37.43333333333334,65.0,12.5,0.0
2019-01-01 18:00:00,18788.0,36.8,63.125,14.375,0.0
2019-01-01 19:00:00,18508.0,36.1,63.375,13.5,0.0
2019-01-01 20:00:00,18070.0,34.81666666666666,62.25,12.0,0.0
2019-01-01 21:00:00,17388.0,34.0,62.25,9.75,0.0
2019-01-01 22:00:00,16399.0,33.333333333333336,62.125,10.583333333333334,0.0
2019-01-01 23:00:00,15460.0,32.1,63.125,9.75,0.0
2019-01-02 00:00:00,14781.0,30.416666666666664,66.5,8.5,0.0
2019-01-02 01:00:00,14410.0,30.2,66.75,8.125,0.0
2019-01-02 02:00:00,14207.0,29.416666666666664,66.0,7.75,0.0
2019-01-02 03:00:00,14215.0,29.2,64.5,6.5,0.0
2019-01-02 04:00:00,14547.0,28.8,65.75,5.625,0.0
2019-01-02 05:00:00,15509.0,28.4,66.0,6.75,0.0
2019-01-02 06:00:00,17189.0,28.0,67.5,4.625,0.0
2019-01-02 07:00:00,18528.0,27.9,68.16666666666667,4.875,0.0
2019-01-02 08:00:00,18925.0,29.0,68.75,5.0,0.0
2019-01-02 09:00:00,19077.0,30.0,62.5,4.25,0.0
2019-01-02 10:00:00,19018.0,30.633333333333336,61.125,3.0,0.0
2019-01-02 11:00:00,18859.0,32.333333333333336,59.25,0.5,0.0
2019-01-02 12:00:00,18733.0,33.25,56.75,3.25,0.0
2019-01-02 13:00:00,18897.0,33.6,57.75,3.75,0.0
2019-01-02 14:00:00,19070.0,33.6,58.0,5.0,0.0
2019-01-02 15:00:00,19330.0,33.0,59.25,6.25,0.0
2019-01-02 16:00:00,20115.0,32.3,61.75,5.625,0.0
2019-01-02 17:00:00,21109.0,32.0,63.25,5.25,0.0
2019-01-02 18:00:00,20963.0,32.333333333333336,64.25,5.0,0.0
2019-01-02 19:00:00,20518.0,32.833333333333336,64.75,6.125,0.0
2019-01-02 20:00:00,19859.0,33.8,66.875,7.375,0.0
2019-01-02 21:00:00,18942.0,34.71666666666667,66.5,8.25,0.0
2019-01-02 22:00:00,17616.0,35.38333333333333,67.625,8.875,0.0
2019-01-02 23:00:00,16316.0,36.4,70.375,9.25,0.0
2019-01-03 00:00:00,15369.0,36.766666666666666,72.91666666666667,12.75,0.004
2019-01-03 01:00:00,14858.0,37.00666666666667,76.59166666666667,12.675,0.015555555555555557
2019-01-03 02:00:00,14575.0,36.2,84.41666666666667,11.25,0.0
2019-01-03 03:00:00,14453.0,36.416666666666664,81.91666666666667,9.833333333333332,0.0033333333333333335
2019-01-03 04:00:00,14643.0,36.68333333333333,82.66666666666667,9.25,0.0
2019-01-03 05:00:00,15482.0,36.8,82.875,8.5,0.005
2019-01-03 06:00:00,17057.0,36.983333333333334,82.25,10.75,0.0025
2019-01-03 07:00:00,18333.0,36.68333333333333,81.04166666666666,12.125,0.0
2019-01-03 08:00:00,18755.0,36.9,77.5,10.75,0.0
2019-01-03 09:00:00,18975.0,37.4,74.75,11.75,0.0
2019-01-03 10:00:00,19142.0,38.0,69.25,14.75,0.0
2019-01-03 11:00:00,19158.0,38.2,59.583333333333336,17.0,0.0
2019-01-03 12:00:00,19021.0,37.733333333333334,54.5,16.666666666666668,0.0
2019-01-03 13:00:00,18993.0,37.6,53.75,14.333333333333332,0.0
2019-01-03 14:00:00,19034.0,36.6,56.5,10.25,0.0
2019-01-03 15:00:00,19276.0,36.2,60.5,12.25,0.0
2019-01-03 16:00:00,20021.0,35.81666666666666,61.375,11.0,0.0
2019-01-03 17:00:00,20888.0,35.4,62.5,8.0,0.0
2019-01-03 18:00:00,20775.0,35.38333333333334,63.5,6.0,0.0
2019-01-03 19:00:00,20340.0,35.3,64.25,8.0,0.0
2019-01-03 20:00:00,19730.0,35.4,64.5,9.0,0.0
2019-01-03 21:00:00,18835.0,35.583333333333336,64.5,6.5,0.0
2019-01-03 22:00:00,17620.0,35.483333333333334,65.625,6.625,0.0
2019-01-03 23:00:00,16376.0,34.583333333333336,72.5,6.25,0.0
2019-01-04 00:00:00,15497.0,34.65,72.25,8.5,0.0
2019-01-04 01:00:00,14960.0,34.483333333333334,72.0,8.375,0.0
2019-01-04 02:00:00,14684.0,33.7,70.0,8.0,0.0
2019-01-04 03:00:00,14594.0,32.86666666666666,71.75,9.5,0.0
2019-01-04 04:00:00,14858.0,32.8,70.875,9.25,0.0
2019-01-04 05:00:00,15749.0,32.46666666666666,71.5,7.75,0.0
2019-01-04 06:00:00,17441.0,32.833333333333336,73.75,9.75,0.0
2019-01-04 07:00:00,18698.0,32.86666666666666,72.375,10.375,0.0
2019-01-04 08:00:00,18980.0,33.9,72.25,11.75,0.0
2019-01-04 09:00:00,18973.0,36.13333333333334,66.75,12.0,0.0
2019-01-04 10:00:00,18855.0,37.93333333333333,65.0,13.375,0.0
2019-01-04 11:00:00,18700.0,40.55,60.25,13.25,0.0
2019-01-04 12:00:00,18456.0,42.25,58.25,12.0,0.0
2019-01-04 13:00:00,18441.0,43.18333333333333,57.25,13.5,0.0
2019-01-04 14:00:00,18442.0,44.0,56.5,11.5,0.0
2019-01-04 15:00:00,18611.0,43.6,58.0,11.0,0.0
2019-01-04 16:00:00,19223.0,42.58333333333333,62.375,9.5,0.0
2019-01-04 17:00:00,20078.0,40.53333333333333,71.0,6.75,0.0
2019-01-04 18:00:00,19891.0,40.33333333333333,73.0,7.25,0.0
2019-01-04 19:00:00,19379.0,39.53333333333333,74.875,5.625,0.0
2019-01-04 20:00:00,18874.0,39.31666666666667,75.75,6.0,0.0
2019-01-04 21:00:00,18184.0,38.56666666666666,77.0,3.5,0.0
2019-01-04 22:00:00,17166.0,38.38333333333334,78.0,4.0,0.0
2019-01-04 23:00:00,16064.0,37.85,77.83333333333333,3.5,0.0
2019-01-05 00:00:00,15127.0,36.7,84.25,3.75,0.004
2019-01-05 01:00:00,14519.0,36.81,87.025,3.666666666666667,0.016
2019-01-05 02:00:00,14201.0,36.16666666666667,89.35714285714286,3.0,0.025
2019-01-05 03:00:00,14038.0,36.36666666666666,91.25,3.625,0.009
2019-01-05 04:00:00,14083.0,36.516666666666666,90.91666666666667,2.958333333333333,0.021666666666666667
2019-01-05 05:00:00,14382.0,36.15,91.5,4.75,0.036
2019-01-05 06:00:00,14998.0,36.5,92.775,5.125,0.0715
2019-01-05 07:00:00,15740.0,37.0,94.75,5.5625,0.0325
2019-01-05 08:00:00,16472.0,38.2,94.58333333333333,5.75,0.033
2019-01-05 09:00:00,17205.0,38.58333333333333,93.4375,7.625,0.01375
2019-01-05 10:00:00,17624.0,39.15,93.33333333333334,7.333333333333334,0.013000000000000001
2019-01-05 11:00:00,17812.0,40.1,92.04166666666667,8.625,0.010666666666666666
2019-01-05 12:00:00,17795.0,40.66666666666667,91.16666666666667,7.875,0.0033333333333333335
2019-01-05 13:00:00,17724.0,40.81666666666667,90.8125,9.833333333333334,0.005
2019-01-05 14:00:00,17675.0,40.88333333333333,89.375,10.875,0.0033333333333333335
2019-01-05 15:00:00,17753.0,40.25,90.1875,9.625,0.014166666666666668
2019-01-05 16:00:00,18268.0,39.28,90.51666666666667,11.025,0.005200000000000001
2019-01-05 17:00:00,18996.0,37.69666666666667,90.65,10.0,0.005599999999999999
2019-01-05 18:00:00,18949.0,38.86666666666667,89.0,13.083333333333334,0.004
2019-01-05 19:00:00,18560.0,38.733333333333334,87.5,11.375,0.0
2019-01-05 20:00:00,18139.0,37.6,88.75,8.5,0.0
2019-01-05 21:00:00,17532.0,39.03333333333333,80.25,11.083333333333334,0.0
2019-01-05 22:00:00,16720.0,38.416666666666664,79.20833333333333,9.958333333333334,0.0
2019-01-05 23:00:00,15844.0,37.7,78.5,8.5,0.0
2019-01-06 00:00:00,15023.0,37.78333333333334,75.75,8.5,0.0
2019-01-06 01:00:00,14433.0,37.78333333333334,75.58333333333333,9.375,0.0
2019-01-06 02:00:00,14041.0,38.18333333333333,76.83333333333333,6.75,0.0
2019-01-06 03:00:00,13853.0,38.18333333333333,77.25,7.0,0.0
2019-01-06 04:00:00,13851.0,38.4,78.75,6.875,0.0
2019-01-06 05:00:00,14064.0,39.31666666666667,78.5,7.375,0.002
2019-01-06 06:00:00,14553.0,38.95,79.375,9.125,0.0
2019-01-06 07:00:00,15162.0,39.06666666666667,79.35416666666667,10.604166666666666,0.0
2019-01-06 08:00:00,15826.0,39.7,75.625,11.375,0.0
2019-01-06 09:00:00,16478.0,39.516666666666666,76.8125,12.875,0.0025
2019-01-06 10:00:00,16938.0,39.93333333333333,72.375,12.5,0.005555555555555556
2019-01-06 11:00:00,16933.0,40.9,66.375,15.6875,0.0
2019-01-06 12:00:00,16950.0,41.345238095238095,58.67857142857143,15.678571428571429,0.0025
2019-01-06 13:00:00,17056.0,40.45,50.375,17.75,0.01
2019-01-06 14:00:00,17194.0,38.6,47.0,20.0,0.0
2019-01-06 15:00:00,17502.0,37.5,47.75,17.5,0.0
2019-01-06 16:00:00,18363.0,36.06666666666666,49.5,16.0,0.0
2019-01-06 17:00:00,19540.0,33.4,49.25,18.75,0.0
2019-01-06 18:00:00,19712.0,31.633333333333336,49.0,20.5,0.0
2019-01-06 19:00:00,19443.0,31.0,49.25,16.0,0.0
2019-01-06 20:00:00,19056.0,29.55,47.25,16.5,0.0
2019-01-06 21:00:00,18346.0,27.616666666666664,49.75,13.75,0.0
2019-01-06 22:00:00,17394.0,26.916666666666664,51.125,14.125,0.0
2019-01-06 23:00:00,16406.0,25.016666666666666,53.75,12.0,0.0
2019-01-07 00:00:00,15724.0,24.183333333333334,53.0,12.25,0.0
2019-01-07 01:00:00,15326.0,23.31666666666667,53.375,11.625,0.0
2019-01-07 02:00:00,15155.0,22.366666666666667,55.0,10.5,0.0
2019-01-07 03:00:00,15158.0,21.6,55.0,10.25,0.0
2019-01-07 04:00:00,15498.0,20.866666666666667,55.0,10.5,0.0
2019-01-07 05:00:00,16546.0,19.81666666666667,58.25,8.5,0.0
2019-01-07 06:00:00,18377.0,19.43333333333333,59.5,8.5,0.0
2019-01-07 07:00:00,19652.0,19.7,58.625,8.25,0.0
2019-01-07 08:00:00,19968.0,20.583333333333332,57.0,7.5,0.0
2019-01-07 09:00:00,20120.0,21.883333333333333,53.0,8.75,0.0
2019-01-07 10:00:00,20188.0,22.65,50.75,8.75,0.0
2019-01-07 11:00:00,20106.0,24.416666666666664,44.0,9.25,0.0
2019-01-07 12:00:00,19962.0,25.98333333333333,39.75,9.0,0.0
2019-01-07 13:00:00,19986.0,26.35,40.6875,9.5625,0.004
2019-01-07 14:00:00,20061.0,27.06666666666667,42.25,8.875,0.0
2019-01-07 15:00:00,20406.0,27.4,43.25,8.75,0.0
2019-01-07 16:00:00,21196.0,28.0,42.25,8.5,0.0
2019-01-07 17:00:00,21993.0,28.4,41.25,7.5,0.0
2019-01-07 18:00:00,21814.0,29.0,41.0,9.75,0.0
2019-01-07 19:00:00,21380.0,29.766666666666662,41.375,9.875,0.0
2019-01-07 20:00:00,20622.0,30.25,50.5,11.0,0.0075
2019-01-07 21:00:00,19642.0,31.433333333333337,54.0,13.0,0.01
2019-01-07 22:00:00,18291.0,32.1,54.625,15.125,0.0
2019-01-07 23:00:00,16982.0,33.333333333333336,59.5,16.0,0.0
2019-01-08 00:00:00,16011.0,34.2,61.5,16.5,0.005
2019-01-08 01:00:00,15447.0,34.86666666666666,61.91666666666667,16.0,0.0025
2019-01-08 02:00:00,15131.0,36.166666666666664,67.25,17.5,0.0
2019-01-08 03:00:00,14999.0,35.96666666666667,77.83333333333333,17.583333333333336,0.01625
2019-01-08 04:00:00,15174.0,36.7,79.75,15.375,0.00375
2019-01-08 05:00:00,15995.0,37.5,84.625,14.625,0.011
2019-01-08 06:00:00,17564.0,37.95,88.66666666666667,13.0,0.0025
2019-01-08 07:00:00,18852.0,37.95333333333333,90.9,11.35,0.002
2019-01-08 08:00:00,19302.0,38.61666666666667,92.1875,10.9375,0.002
2019-01-08 09:00:00,19455.0,39.91666666666667,91.75,9.625,0.0
2019-01-08 10:00:00,19524.0,40.5,91.125,9.375,0.0
2019-01-08 11:00:00,19493.0,41.5,88.5,8.375,0.0
2019-01-08 12:00:00,19422.0,41.3,91.16666666666667,7.916666666666667,0.012500000000000002
2019-01-08 13:00:00,19348.0,41.81666666666667,89.25,9.416666666666668,0.025
2019-01-08 14:00:00,19254.0,41.91666666666667,89.375,8.625,0.004
2019-01-08 15:00:00,19276.0,42.7,87.75,7.75,0.002
2019-01-08 16:00:00,19835.0,42.233333333333334,89.9375,6.5,0.004
2019-01-08 17:00:00,20561.0,41.68333333333333,90.625,7.875,0.0
2019-01-08 18:00:00,20401.0,41.41666666666667,90.375,7.25,0.002
2019-01-08 19:00:00,19908.0,40.85,90.91666666666667,6.958333333333333,0.0
2019-01-08 20:00:00,19276.0,40.85,90.875,6.125,0.004
2019-01-08 21:00:00,18321.0,41.1,92.75,6.666666666666666,0.022000000000000002
2019-01-08 22:00:00,17136.0,40.833333333333336,91.83333333333333,8.708333333333334,0.032
2019-01-08 23:00:00,15928.0,39.61,92.91666666666667,9.55,0.05733333333333333
2019-01-09 00:00:00,15038.0,39.13333333333333,93.79166666666667,9.375,0.046200000000000005
2019-01-09 01:00:00,14545.0,38.766666666666666,92.5,10.333333333333334,0.04
2019-01-09 02:00:00,14293.0,38.6,89.83333333333333,11.583333333333332,0.05625
2019-01-09 03:00:00,14250.0,38.6,84.75,12.25,0.0475
2019-01-09 04:00:00,14518.0,38.16666666666667,83.79166666666667,13.458333333333332,0.030000000000000002
2019-01-09 05:00:00,15453.0,37.88333333333334,79.08333333333334,17.75,0.018750000000000003
2019-01-09 06:00:00,17251.0,38.0,68.25,18.5,0.0075
2019-01-09 07:00:00,18467.0,38.0,65.625,17.0,0.0
2019-01-09 08:00:00,18776.0,38.16666666666667,62.0,16.291666666666668,0.0
2019-01-09 09:00:00,18931.0,38.3,61.375,20.5,0.0
2019-01-09 10:00:00,18999.0,38.21666666666667,59.20833333333333,20.333333333333332,0.0
2019-01-09 11:00:00,19043.0,38.266666666666666,59.625,18.5,0.0
2019-01-09 12:00:00,19009.0,38.1,56.375,20.625,0.0
2019-01-09 13:00:00,19091.0,37.81666666666667,55.75,20.333333333333332,0.0
2019-01-09 14:00:00,19117.0,37.2,51.875,21.125,0.0025
2019-01-09 15:00:00,19404.0,36.416666666666664,51.25,18.5,0.0
2019-01-09 16:00:00,20105.0,35.4,53.08333333333333,17.916666666666668,0.0
2019-01-09 17:00:00,21046.0,34.25,56.375,18.0,0.0
2019-01-09 18:00:00,20950.0,33.65,55.625,17.8125,0.0
2019-01-09 19:00:00,20564.0,32.7,59.0,17.75,0.005
2019-01-09 20:00:00,19943.0,31.79,60.65,18.55,0.006666666666666666
2019-01-09 21:00:00,19056.0,31.03333333333334,58.125,16.0,0.0
2019-01-09 22:00:00,17853.0,30.266666666666662,59.0625,17.354166666666668,0.006666666666666667
2019-01-09 23:00:00,16693.0,29.5,61.25,15.5,0.006666666666666667
2019-01-10 00:00:00,15879.0,29.6,60.75,18.583333333333332,0.0033333333333333335
2019-01-10 01:00:00,15420.0,29.1,60.4375,18.5625,0.006666666666666667
2019-01-10 02:00:00,15149.0,28.6,63.5,16.75,0.0
2019-01-10 03:00:00,15107.0,28.0,66.0,17.5,0.0
2019-01-10 04:00:00,15385.0,27.53333333333333,69.08333333333333,17.375,0.01
2019-01-10 05:00:00,16339.0,27.633333333333336,64.625,18.625,0.0
2019-01-10 06:00:00,18069.0,27.6,61.5,17.25,0.0
2019-01-10 07:00:00,19384.0,27.3,62.875,17.625,0.01
2019-01-10 08:00:00,19719.0,26.8,65.0625,18.75,0.0033333333333333335
2019-01-10 09:00:00,19904.0,27.4,58.75,19.75,0.0
2019-01-10 10:00:00,20012.0,27.5,56.375,20.625,0.005
2019-01-10 11:00:00,20177.0,27.2,54.25,22.25,0.0
2019-01-10 12:00:00,20046.0,27.0,55.5,19.75,0.0
2019-01-10 13:00:00,19949.0,27.3,54.375,21.0,0.0
2019-01-10 14:00:00,19967.0,27.4,53.0,23.75,0.0
2019-01-10 15:00:00,20224.0,27.0,54.5,18.25,0.0
2019-01-10 16:00:00,20879.0,26.5,56.125,19.5,0.0
2019-01-10 17:00:00,21968.0,25.6,58.0,19.75,0.0
2019-01-10 18:00:00,21959.0,25.0,58.375,18.125,0.0
2019-01-10 19:00:00,21561.0,24.883333333333333,59.25,17.875,0.0
2019-01-10 20:00:00,20951.0,24.816666666666666,59.75,14.875,0.0
2019-01-10 21:00:00,20021.0,24.233333333333334,58.625,17.0,0.0
2019-01-10 22:00:00,18813.0,23.563333333333333,60.916666666666664,16.333333333333332,0.0033333333333333335
2019-01-10 23:00:00,17590.0,21.916666666666664,62.08333333333333,15.833333333333334,0.006666666666666667
2019-01-11 00:00:00,16777.0,21.65,63.25,15.25,0.0
2019-01-11 01:00:00,16317.0,21.166666666666664,62.5,15.375,0.005
2019-01-11 02:00:00,16103.0,19.9,58.375,17.125,0.0
2019-01-11 03:00:00,16090.0,18.6,59.75,14.0,0.0
2019-01-11 04:00:00,16357.0,18.4,59.66666666666667,14.791666666666666,0.0
2019-01-11 05:00:00,17337.0,17.883333333333333,60.25,17.25,0.0
2019-01-11 06:00:00,19175.0,16.4,60.0,15.75,0.0
2019-01-11 07:00:00,20451.0,16.0,58.75,16.125,0.0
2019-01-11 08:00:00,20729.0,16.5,56.5,14.75,0.0
2019-01-11 09:00:00,20749.0,17.8,51.75,13.25,0.0
2019-01-11 10:00:00,20623.0,18.4,50.25,13.0,0.0
2019-01-11 11:00:00,20434.0,20.7,44.5,12.25,0.0
2019-01-11 12:00:00,20197.0,22.0,41.75,13.5,0.0
2019-01-11 13:00:00,20114.0,22.18333333333333,40.75,14.375,0.0
2019-01-11 14:00:00,20124.0,22.0,39.25,14.75,0.0
2019-01-11 15:00:00,20376.0,21.583333333333332,40.75,15.0,0.0
2019-01-11 16:00:00,21033.0,20.73333333333333,41.0,14.375,0.0
2019-01-11 17:00:00,21997.0,18.883333333333333,44.0,9.5,0.0
2019-01-11 18:00:00,21990.0,17.166666666666664,48.25,9.5,0.0
2019-01-11 19:00:00,21579.0,16.483333333333334,48.875,9.375,0.0
2019-01-11 20:00:00,21032.0,15.816666666666666,50.25,8.25,0.0
2019-01-11 21:00:00,20328.0,15.483333333333334,53.5,8.0,0.0
2019-01-11 22:00:00,19332.0,15.233333333333334,53.625,7.5,0.0
2019-01-11 23:00:00,18249.0,14.766666666666666,57.0,7.0,0.0
2019-01-12 00:00:00,17366.0,15.766666666666666,58.5,5.75,0.0
2019-01-12 01:00:00,16850.0,16.25,58.375,6.0,0.0
2019-01-12 02:00:00,16509.0,16.7,57.0,6.25,0.0
2019-01-12 03:00:00,16314.0,16.55,57.0,5.75,0.0
2019-01-12 04:00:00,16297.0,16.6,58.625,5.75,0.0
2019-01-12 05:00:00,16678.0,17.26666666666667,57.0,5.25,0.0
2019-01-12 06:00:00,17336.0,17.833333333333332,56.25,4.75,0.0
2019-01-12 07:00:00,18109.0,18.45,56.625,4.75,0.0
2019-01-12 08:00:00,18815.0,19.96666666666667,55.25,5.25,0.0
2019-01-12 09:00:00,19277.0,21.233333333333334,52.0,4.5,0.0
2019-01-12 10:00:00,19245.0,22.233333333333334,50.375,5.5,0.0
2019-01-12 11:00:00,19135.0,24.666666666666664,45.75,7.25,0.0
2019-01-12 12:00:00,18910.0,25.916666666666664,40.75,7.0,0.0
2019-01-12 13:00:00,18732.0,26.683333333333337,39.5,8.125,0.0
2019-01-12 14:00:00,18759.0,27.0,40.0,8.0,0.0
2019-01-12 15:00:00,18968.0,26.6,40.75,8.0,0.0
2019-01-12 16:00:00,19564.0,25.75,41.25,7.625,0.0
2019-01-12 17:00:00,20537.0,25.033333333333335,45.25,7.25,0.0
2019-01-12 18:00:00,20590.0,24.8,47.75,7.0,0.0
2019-01-12 19:00:00,20200.0,24.283333333333335,49.125,6.375,0.0
2019-01-12 20:00:00,19762.0,23.2,52.5,6.0,0.0
2019-01-12 21:00:00,19161.0,23.1,49.5,7.5,0.0
2019-01-12 22:00:00,18385.0,22.7,52.25,6.75,0.0
2019-01-12 23:00:00,17535.0,22.2,54.25,6.5,0.0
2019-01-13 00:00:00,16743.0,21.75,57.0,6.75,0.0
2019-01-13 01:00:00,16203.0,21.18333333333333,58.25,7.25,0.0
2019-01-13 02:00:00,15882.0,20.583333333333332,57.5,6.25,0.0
2019-01-13 03:00:00,15726.0,19.8,61.75,6.75,0.0
2019-01-13 04:00:00,15753.0,19.03333333333333,62.875,7.625,0.0
2019-01-13 05:00:00,16035.0,17.28333333333333,62.5,6.75,0.0
2019-01-13 06:00:00,16559.0,15.816666666666666,64.75,6.75,0.0
2019-01-13 07:00:00,17225.0,15.55,63.375,6.5,0.0
2019-01-13 08:00:00,17921.0,16.416666666666664,61.0,8.25,0.0
2019-01-13 09:00:00,18382.0,18.116666666666667,54.75,9.5,0.0
2019-01-13 10:00:00,18481.0,19.754545454545458,52.25,9.25,0.0
2019-01-13 11:00:00,18495.0,22.666666666666664,48.75,7.75,0.0
2019-01-13 12:00:00,18487.0,24.183333333333334,46.75,8.5,0.0
2019-01-13 13:00:00,18466.0,25.133333333333333,45.625,8.375,0.0
2019-01-13 14:00:00,18557.0,25.78333333333334,46.0,10.0,0.0
2019-01-13 15:00:00,18808.0,25.4,47.5,8.75,0.0
2019-01-13 16:00:00,19596.0,25.0,51.75,9.0,0.0
2019-01-13 17:00:00,20785.0,23.25,59.0,8.5,0.0
2019-01-13 18:00:00,20893.0,23.125,56.125,7.25,0.0
2019-01-13 19:00:00,20620.0,22.625,58.5,8.75,0.0
2019-01-13 20:00:00,20219.0,21.75,62.75,8.25,0.0
2019-01-13 21:00:00,19404.0,21.0,64.5,7.75,0.0
2019-01-13 22:00:00,18396.0,20.875,65.75,8.5,0.0
2019-01-13 23:00:00,17425.0,20.0,67.5,8.5,0.0
2019-01-14 00:00:00,16749.0,19.0,69.75,7.875,0.0
2019-01-14 01:00:00,16394.0,18.375,72.5,7.375,0.0
2019-01-14 02:00:00,16196.0,17.25,75.75,6.625,0.0
2019-01-14 03:00:00,16157.0,17.083333333333332,74.875,6.0,0.0
2019-01-14 04:00:00,16427.0,17.083333333333332,75.75,5.416666666666667,0.0
2019-01-14 05:00:00,17411.0,16.625,77.25,5.25,0.0
2019-01-14 06:00:00,19197.0,16.5,76.75,6.25,0.0
2019-01-14 07:00:00,20514.0,16.5,76.75,6.625,0.0
2019-01-14 08:00:00,20836.0,18.25,75.25,6.875,0.0
2019-01-14 09:00:00,20955.0,19.875,70.5,5.0,0.0
2019-01-14 10:00:00,20819.0,21.75,66.125,5.625,0.0
2019-01-14 11:00:00,20556.0,25.625,60.125,5.625,0.0
2019-01-14 12:00:00,20178.0,27.5,54.5,5.75,0.0
2019-01-14 13:00:00,20025.0,28.125,52.75,6.0,0.0
2019-01-14 14:00:00,19969.0,29.25,48.0,5.5,0.0
2019-01-14 15:00:00,20243.0,28.75,48.25,5.75,0.0
2019-01-14 16:00:00,20844.0,28.0,48.0,6.375,0.0
2019-01-14 17:00:00,22064.0,26.75,52.25,5.75,0.0
2019-01-14 18:00:00,22139.0,26.0,56.0,5.0,0.0
2019-01-14 19:00:00,21779.0,26.125,55.875,4.75,0.0
2019-01-14 20:00:00,21160.0,26.25,58.75,6.25,0.0
2019-01-14 21:00:00,20286.0,25.5,59.75,5.75,0.0
2019-01-14 22:00:00,19007.0,24.958333333333332,61.29166666666667,5.375,0.0
2019-01-14 23:00:00,17723.0,23.0,65.25,3.75,0.0
2019-01-15 00:00:00,16750.0,22.5,68.125,2.75,0.0
2019-01-15 01:00:00,16309.0,22.75,68.75,3.0,0.0
2019-01-15 02:00:00,16050.0,22.583333333333332,68.5,2.416666666666667,0.0
2019-01-15 03:00:00,15986.0,22.75,69.75,4.25,0.0
2019-01-15 04:00:00,16176.0,22.541666666666668,69.25,4.75,0.0
2019-01-15 05:00:00,17139.0,22.333333333333332,66.41666666666667,4.25,0.0
2019-01-15 06:00:00,18935.0,22.25,69.5,4.0,0.0
2019-01-15 07:00:00,20226.0,23.291666666666668,67.625,4.458333333333333,0.0
2019-01-15 08:00:00,20507.0,25.458333333333332,64.125,6.583333333333334,0.0
2019-01-15 09:00:00,20541.0,26.375,64.75,7.75,0.0
2019-01-15 10:00:00,20487.0,27.0,63.75,7.875,0.0
2019-01-15 11:00:00,20342.0,30.25,59.0,9.375,0.0
2019-01-15 12:00:00,20162.0,31.25,57.875,9.25,0.0
2019-01-15 13:00:00,20113.0,31.9375,57.4375,9.0,0.0
2019-01-15 14:00:00,20080.0,32.75,57.75,7.75,0.0
2019-01-15 15:00:00,20239.0,32.5,60.25,8.0,0.0
2019-01-15 16:00:00,20792.0,31.5,62.0,7.25,0.0
2019-01-15 17:00:00,21748.0,30.25,65.5,6.25,0.0
2019-01-15 18:00:00,21701.0,30.25,62.625,6.125,0.0
2019-01-15 19:00:00,21330.0,30.625,61.75,5.5,0.0
2019-01-15 20:00:00,20692.0,30.0,62.75,7.75,0.0
2019-01-15 21:00:00,19752.0,29.25,67.375,8.625,0.0
2019-01-15 22:00:00,18459.0,28.625,68.0,8.625,0.0
2019-01-15 23:00:00,17213.0,29.0,66.0,9.75,0.0
2019-01-16 00:00:00,16291.0,28.583333333333332,68.0,10.416666666666668,0.0
2019-01-16 01:00:00,15829.0,29.0,68.5,10.5,0.0
2019-01-16 02:00:00,15559.0,29.25,71.5,11.375,0.0
2019-01-16 03:00:00,15482.0,28.9375,73.3125,11.5,0.002
2019-01-16 04:00:00,15744.0,28.275,74.725,10.55,0.0
2019-01-16 05:00:00,16634.0,29.75,72.0,11.5,0.0
2019-01-16 06:00:00,18357.0,29.5,72.875,12.875,0.0
2019-01-16 07:00:00,19661.0,30.083333333333332,73.875,11.416666666666668,0.0
2019-01-16 08:00:00,20042.0,30.958333333333332,71.375,12.0,0.0025
2019-01-16 09:00:00,20287.0,32.0,70.625,12.75,0.0
2019-01-16 10:00:00,20353.0,32.5,69.16666666666667,12.416666666666666,0.0
2019-01-16 11:00:00,20148.0,34.375,64.0,11.625,0.0
2019-01-16 12:00:00,19939.0,34.875,59.625,14.375,0.0
2019-01-16 13:00:00,19872.0,34.69090909090909,56.25,15.5,0.0
2019-01-16 14:00:00,19826.0,34.85,54.75,14.25,0.0
2019-01-16 15:00:00,19948.0,33.95,51.5,13.5,0.0
