"Year","Month","Day","Hr1","Hr2","Hr3","Hr4","Hr5","Hr6","Hr7","Hr8","Hr9","Hr10","Hr11","Hr12","Hr13","Hr14","Hr15","Hr16","Hr17","Hr18","Hr19","Hr20","Hr21","Hr22","Hr23","Hr24","Hr25"
2023,11,3,14448,14018,13743,13665,13871,14646,16139,17336,17464,16742,15974,15407,15125,15043,15136,15732,16533,17280,17681,17413,16932,16328,15498,14600,
2023,11,4,13932,13484,13198,13013,13013,13296,13902,14627,15154,15323,15263,15178,15021,14883,14850,15014,15467,16038,16477,16306,15967,15481,14816,14103,
2023,11,5,13514,13068,12746,12552,12471,12551,12873,13365,13914,14212,14373,14160,13984,13706,13779,14105,14821,15890,16882,16894,16618,16170,15483,14688,13987
2023,11,6,13512,13191,13023,13019,13332,14262,15807,16654,16620,16422,16253,16282,16479,16593,16563,16991,17739,18508,18350,17863,17211,16328,15310,14375,
2023,11,7,13738,13328,13055,12948,13166,13913,15177,16090,16408,16486,16527,16469,16423,16513,16655,16889,17506,18240,18053,17637,17005,16147,15210,14323,
2023,11,8,13730,13377,13194,13156,13415,14322,15881,16720,16497,16089,15839,15779,15923,16376,16847,17314,18136,18929,18732,18282,17672,16816,15777,14849,
2023,11,9,14239,13886,13646,13523,13713,14499,15980,17059,17596,17774,17742,17731,17513,17328,17122,17274,17865,18494,18311,17878,17290,16551,15622,14747,
2023,11,10,14096,13668,13420,13295,13472,14134,15219,16197,16774,17025,17093,17091,17135,17185,17182,17324,17781,18355,18128,17651,17125,16481,15668,14842,
2023,11,11,14208,13767,13465,13327,13403,13722,14304,14752,14847,14828,14884,14892,15014,15169,15365,15864,16631,17373,17308,17049,16679,16184,15558,14910,
2023,11,12,14387,13969,13730,13617,13636,13880,14335,14780,14999,15044,14968,14763,14589,14541,14900,15867,17087,18104,18131,17912,17560,16958,16062,15264,
2023,11,13,14767,14445,14245,14240,14560,15438,16944,17756,17560,17222,17013,16816,16757,16898,17140,17724,18663,19432,19244,18817,18176,17336,16300,15374,
2023,11,14,14654,14235,13994,13905,14081,14918,16421,17274,17271,17146,17001,16857,16742,16745,16964,17459,18323,19129,19013,18637,18090,17296,16219,15259,
2023,11,15,14636,14230,14028,13957,14228,15102,16645,17443,17164,16567,16305,16103,15944,16191,16495,17095,17945,18789,18614,18212,17647,16756,15757,14837,
2023,11,16,14219,13843,13651,13586,13854,14722,16208,16986,16584,15965,15597,15408,15367,15558,15973,16687,17551,18315,18076,17733,17209,16425,15431,14539,
2023,11,17,13879,13481,13239,13134,13254,14098,15477,16243,16308,15969,16171,16220,16357,16476,16721,17019,17618,18005,17627,17120,16584,15917,15128,14337,
2023,11,18,13677,13231,12959,12826,12885,13212,13814,14358,14746,14728,14478,14164,13942,13927,14363,15258,16351,17200,17178,16928,16575,16101,15457,14803,
2023,11,19,14209,13785,13501,13383,13421,13735,14196,14535,14534,14383,14398,14456,14612,14870,15197,15841,16784,17612,17593,17329,16944,16319,15532,14787,
2023,11,20,14247,13952,13799,13838,14173,15122,16636,17499,17173,16469,16158,15989,15993,16136,16672,17715,18921,19788,19667,19301,18737,17932,16896,15925,
2023,11,21,15220,14812,14626,14613,14875,15721,17195,18003,18256,18329,18493,18684,18761,18921,19026,19260,19725,20002,19719,19229,18579,17727,16685,15747,
2023,11,22,15048,14560,14192,14006,14151,14769,15883,16876,17434,17666,17742,17673,17601,17659,17731,17874,18360,18747,18445,17991,17419,16741,15881,15006,
2023,11,23,14289,13773,13474,13314,13334,13647,14170,14626,15028,15301,15474,15583,15613,15561,15534,15716,15996,16062,15762,15577,15413,15131,14672,14158,
2023,11,24,13720,13386,13193,13130,13281,13807,14561,15132,15407,15420,15414,15408,15492,15643,16035,16655,17597,18285,18244,17997,17623,17126,16417,15744,
2023,11,25,15138,14726,14462,14351,14435,14765,15348,15780,15829,15724,15653,15609,15642,15627,15847,16569,17549,18339,18309,18103,17768,17270,16595,15849,
2023,11,26,15217,14752,14450,14287,14325,14556,15013,15423,15516,15425,15281,15536,15886,16142,16517,17053,17844,18324,18152,17788,17318,16589,15648,14798,
2023,11,27,14151,13728,13469,13390,13673,14569,16042,17048,17314,17297,17051,16907,17086,17385,17717,18209,19032,19774,19658,19308,18762,17962,16881,15889,
2023,11,28,15228,14816,14576,14533,14937,15816,17377,18333,18308,17950,17854,17940,18231,18652,18919,19414,20435,21257,21119,20777,20184,19308,18150,17068,
2023,11,29,16371,15944,15659,15585,15871,16712,18211,19164,19220,18987,18689,18440,18385,18456,18860,19618,20563,21305,21124,20715,20052,19162,17946,16777,
2023,11,30,16013,15533,15241,15157,15399,16198,17691,18616,18452,17721,17134,16726,16513,16666,17126,17935,18970,19812,19632,19229,18631,17800,16674,15652,
2023,12,1,14932,14440,14176,14130,14311,15117,16559,17608,17725,17629,17879,18132,18391,18529,18524,18650,19126,19436,19098,18627,18105,17364,16398,15419,
2023,12,2,14691,14171,13845,13632,13643,13944,14486,15183,15835,16199,16302,16318,16138,16199,16288,16592,17333,17836,17717,17414,17066,16526,15837,15069,
2023,12,3,14337,13822,13464,13291,13264,13457,13953,14584,15325,16083,16591,16840,17035,17042,17193,17422,18064,18542,18315,17943,17455,16720,15798,14850,
2023,12,4,14253,13854,13607,13531,13769,14612,16119,17232,17404,17330,17306,17243,17284,17576,17809,18252,19102,19834,19641,19213,18669,17865,16751,15654,
2023,12,5,14974,14495,14251,14209,14479,15333,16839,17919,18113,18131,18142,18299,18450,18480,18586,18915,19785,20455,20260,19798,19212,18383,17253,16177,
2023,12,6,15432,14991,14716,14661,14912,15747,17315,18358,18674,18646,18571,18486,18531,18843,19122,19422,20221,20879,20722,20326,19756,18982,17850,16799,
2023,12,7,16045,15614,15373,15315,15600,16369,17883,18989,19362,19398,19430,19568,19610,19645,19624,19811,20424,20872,20639,20219,19617,18729,17580,16455,
2023,12,8,15701,15203,14954,14855,15022,15813,17268,18284,18402,18178,17720,17366,16879,16845,17190,17965,18863,19511,19265,18823,18304,17604,16597,15593,
2023,12,9,14796,14286,13937,13774,13805,14105,14712,15350,15779,15932,15848,15647,15420,15277,15638,16141,16987,17704,17570,17235,16898,16379,15657,14834,
2023,12,10,14146,13665,13354,13156,13136,13298,13715,14202,14855,15487,16009,16417,16719,16918,17082,17281,17863,18293,18134,17740,17377,16672,15770,14893,
2023,12,11,14267,13908,13687,13636,13865,14686,16192,17555,18185,18491,18505,18255,18339,18472,18741,19203,20077,20713,20510,20151,19522,18655,17519,16381,
2023,12,12,15577,15049,14751,14638,14889,15761,17325,18439,18442,17871,17248,16849,16612,16842,17414,18253,19413,20384,20211,19824,19232,18392,17238,16113,
2023,12,13,15384,14919,14664,14584,14859,15713,17301,18400,18312,17822,17478,17280,17310,17541,17948,18676,19795,20709,20548,20163,19691,18827,17716,16666,
2023,12,14,15940,15489,15246,15217,15462,16282,17888,18952,18935,18516,18124,17749,17440,17460,17895,18627,19824,20716,20633,20268,19709,18917,17772,16657,
2023,12,15,15774,15157,14886,14755,14995,15790,17282,18362,18325,17634,16965,16539,16291,16265,16628,17393,18450,19281,19045,18682,18197,17567,16690,15711,
2023,12,16,14995,14509,14179,14022,14061,14389,15014,15629,15887,15688,15385,15135,14970,15058,15475,16115,17104,17923,17910,17655,17325,16858,16115,15300,
2023,12,17,14551,14048,13686,13522,13485,13710,14154,14695,15305,15877,16308,16569,16761,16900,17062,17289,17948,18384,18204,17897,17424,16693,15711,14761,
2023,12,18,14084,13642,13386,13315,13497,14182,15548,16723,17266,17573,17699,17898,18097,18158,17943,18218,18929,19745,19565,19165,18667,17944,16860,15790,
2023,12,19,15037,14613,14406,14358,14658,15529,17052,18184,18431,18236,18185,18183,18180,18435,18636,19123,20104,21001,20875,20516,20008,19177,18103,17040,
2023,12,20,16226,15753,15528,15450,15710,16589,18091,19131,19185,18825,18470,18213,18113,18201,18455,18976,19881,20634,20441,20138,19690,18935,17819,16701,
2023,12,21,15889,15368,15071,14989,15221,16051,17547,18675,18836,18410,17887,17483,17230,17306,17673,18631,19919,20888,20812,20570,20128,19451,18452,17421,
2023,12,22,16647,16176,15925,15853,16068,16816,18106,19203,19373,18920,18390,18022,17774,17838,18147,18746,19778,20555,20319,19977,19504,18879,18038,17072,
2023,12,23,16302,15739,15407,15194,15152,15388,15962,16593,17114,17620,17911,17934,17762,17678,17728,17917,18551,19026,18881,18603,18250,17724,16961,16044,
2023,12,24,15242,14657,14251,14037,14023,14224,14644,15263,15871,16463,16864,17013,17041,17046,17045,17137,17537,17811,17466,17078,16774,16370,15823,15155,
2023,12,25,14508,14024,13692,13499,13514,13766,14205,14698,15096,15217,15106,14971,14856,14832,15042,15507,16242,16709,16561,16385,16228,15937,15383,14671,
2023,12,26,14104,13698,13446,13372,13525,14101,15032,15927,16505,16868,17162,17346,17418,17435,17486,17683,18315,18932,18698,18265,17718,17000,16037,15065,
2023,12,27,14334,13859,13562,13424,13560,14129,15130,16137,16762,17189,17542,17651,17636,17659,17712,17913,18463,18939,18700,18249,17657,16906,15939,15003,
2023,12,28,14290,13808,13529,13393,13519,14077,15061,16041,16647,16976,17130,17162,17288,17383,17424,17591,18166,18749,18513,18063,17491,16796,15834,14917,
2023,12,29,14176,13671,13358,13223,13360,13916,14880,15800,16387,16760,16836,16822,16771,16739,16855,17129,17787,18446,18213,17841,17352,16741,15964,15105,
2023,12,30,14447,13948,13627,13484,13548,13859,14369,15003,15552,16068,16182,16216,16342,16381,16604,17004,17675,18336,18324,18068,17755,17262,16558,15770,
2023,12,31,15093,14543,14213,14023,14011,14201,14609,15090,15510,15926,16377,16721,17028,17268,17439,17654,18333,18839,18568,18063,17509,16945,16344,15742,
