Year,Month,Day,Hr1,Hr2,Hr3,Hr4,Hr5,Hr6,Hr7,Hr8,Hr9,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25
2019,8,20,19899,18805,18026,17612,17566,18119,19127,20542,21752,22727,23706,24625,25511,26347,27009,27434,27740,27882,27374,26397,25883,24713,23173,21441,
2019,8,21,20102,19223,18718,18452,18525,19175,20410,21799,22940,23947,24935,25758,26111,26775,27446,27952,28182,27905,26857,25961,25665,24769,23365,21706,
2019,8,22,20371,19393,18695,18252,18173,18761,19933,21242,22446,23520,24432,25160,25733,26279,26626,26748,26896,26815,26052,25338,24803,23197,21591,20038,
2019,8,23,18749,17843,17231,16770,16651,17093,18058,19098,19786,20208,20477,20685,20850,21032,21182,21284,21213,21019,20523,20040,19874,19110,18067,16885,
2019,8,24,15854,15044,14495,14178,14052,14169,14426,15089,15967,16654,17149,17462,17616,17709,17882,18091,18355,18538,18398,18164,18207,17678,16879,15932,
2019,8,25,15101,14483,14046,13749,13596,13665,13765,14229,15030,15750,16299,16791,17209,17441,17608,17919,18307,18619,18549,18401,18486,17896,16925,15766,
2019,8,26,14796,14151,13746,13591,13716,14353,15432,16542,17398,17956,18350,18707,19010,19389,19741,20083,20412,20528,20137,19652,19513,18620,17375,16079,
2019,8,27,15082,14455,14060,13858,13964,14589,15715,16924,17895,18486,18874,19158,19377,19670,19784,20149,20400,20331,19956,19768,19717,18919,17783,16601,
2019,8,28,15697,15097,14733,14597,14735,15528,16904,18170,19200,19929,20502,20967,21244,21433,21671,21704,21721,21689,21308,21026,20846,20063,18821,17492,
2019,8,29,16460,15665,15127,14837,14817,15372,16459,17622,18638,19334,19915,20476,20872,21350,21712,22052,22343,22349,21734,21048,20728,19789,18506,17111,
2019,8,30,16027,15235,14764,14511,14568,15191,16293,17351,18486,19471,20194,20795,21415,22030,22573,22978,23302,23376,22735,21997,21623,20757,19605,18259,
2019,8,31,17085,16215,15586,15145,14869,14873,15046,15633,16496,17188,17841,18218,18541,18804,19093,19322,19531,19701,19358,18972,18790,18162,17317,16244,
2019,9,1,15291,14585,14057,13735,13581,13618,13730,14167,14990,15822,16513,17042,17419,17703,18002,18160,18302,18437,18286,18290,18328,17852,17114,16190,
2019,9,2,15390,14802,14380,14180,14155,14361,14776,15339,16240,17160,17980,18484,18684,18816,18958,19168,19505,19786,19848,19902,20040,19297,18173,16954,
2019,9,3,16014,15369,14902,14658,14732,15357,16663,17885,18913,19567,20059,20581,21060,21614,22078,22448,22851,22990,22513,22062,21720,20554,19126,17709,
2019,9,4,16583,15886,15404,15196,15306,15946,17585,18895,19839,20560,21390,22137,22616,23229,23695,23889,24159,24222,23698,23389,23064,21720,20109,18396,
2019,9,5,17071,16091,15363,14914,14878,15489,16803,17726,18279,18705,18961,19235,19440,19728,19919,20174,20343,20406,20093,19951,19718,18729,17406,16083,
2019,9,6,15101,14445,14027,13823,13916,14639,16179,17299,17934,18351,18596,18765,18767,18757,18613,18538,18585,18449,18169,18004,17663,16912,15926,14846,
2019,9,7,13972,13382,13008,12820,12777,12963,13388,13985,14811,15401,15762,16012,16270,16518,16705,16878,17112,17281,17243,17400,17345,16760,15982,15078,
2019,9,8,14288,13674,13300,13007,12897,12990,13208,13674,14459,15160,15560,15913,16317,16680,17070,17400,17685,18017,18114,18404,18361,17634,16625,15579,
2019,9,9,14670,14015,13627,13486,13630,14436,15966,17053,17753,18248,18623,18924,19220,19488,19715,19985,20273,20413,20171,20077,19796,18778,17456,16120,
2019,9,10,15081,14445,14069,13903,14032,14878,16533,17759,18479,19013,19326,19600,19772,20019,20225,20686,21137,21329,21119,21193,20950,19974,18663,17323,
2019,9,11,16301,15591,15163,14927,15066,15865,17537,18765,19708,20465,21156,21932,22667,23613,24394,25212,25850,26080,25515,25158,24574,23237,21582,19947,
2019,9,12,18601,17690,17060,16697,16665,17386,19009,20078,20863,21411,21836,21998,21995,21833,21537,21342,21301,21179,20710,20493,19914,18769,17348,15947,
2019,9,13,14923,14227,13733,13497,13545,14238,15674,16701,17273,17595,17887,18064,18216,18338,18383,18485,18606,18549,18190,18139,17831,17083,16105,15051,
2019,9,14,14180,13649,13285,13097,13108,13373,13938,14666,15590,16386,16936,17284,17465,17557,17616,17709,17882,18081,18188,18409,18300,17809,17030,16165,
2019,9,15,15377,14768,14270,14001,13821,13879,14168,14617,15564,16435,17101,17609,18105,18575,18961,19286,19717,19913,19739,19879,19594,18729,17620,16413,
2019,9,16,15474,14836,14443,14291,14472,15305,16955,18124,18845,19244,19453,19699,19822,20014,20268,20386,20661,20767,20525,20527,20027,18930,17549,16098,
2019,9,17,14974,14265,13835,13560,13630,14322,15801,16841,17408,17757,18057,18264,18471,18734,19022,19397,19781,19874,19487,19387,18913,17844,16517,15262,
2019,9,18,14351,13774,13398,13230,13313,14037,15578,16611,17093,17296,17489,17622,17687,17876,17966,18165,18466,18607,18406,18469,18012,16989,15742,14527,
2019,9,19,13640,13116,12777,12650,12801,13543,15062,16029,16492,16670,16813,16931,17048,17250,17438,17722,18082,18367,18190,18347,17923,16948,15729,14534,
2019,9,20,13651,13084,12761,12633,12790,13530,15054,16059,16603,16860,17154,17372,17597,17881,18155,18576,19056,19269,18941,18812,18322,17457,16372,15258,
2019,9,21,14332,13711,13277,13011,12935,13091,13619,14257,15127,15818,16329,16805,17284,17695,18147,18647,19150,19403,19225,19161,18743,17976,17050,16007,
2019,9,22,15093,14359,13866,13581,13431,13536,13832,14282,15235,16159,17077,17989,18879,19655,20294,20854,21382,21661,21503,21696,21348,20400,19179,17847,
2019,9,23,16870,16213,15757,15548,15654,16450,18155,19394,20249,20952,21700,22392,23014,23643,24111,24482,24587,24369,23920,23873,23119,21894,20368,18732,
2019,9,24,17438,16436,15698,15281,15206,15806,17365,18359,18782,19282,19521,19682,19811,19902,19887,20026,20196,20221,19935,20009,19322,18167,16912,15601,
2019,9,25,14640,14016,13597,13373,13457,14188,15720,16781,17344,17670,17991,18284,18602,18986,19367,19833,20345,20520,20211,20324,19793,18875,17527,16189,
2019,9,26,15154,14450,13993,13792,13890,14658,16310,17418,18184,18793,19315,19854,20255,20651,20864,20744,20445,20043,19704,19711,19091,18047,16774,15536,
2019,9,27,14573,13954,13502,13323,13410,14135,15666,16700,17218,17488,17693,17878,18009,18255,18462,18753,19054,19049,18698,18770,18165,17390,16493,15411,
2019,9,28,14492,13871,13476,13250,13230,13516,14104,14797,15773,16499,17032,17446,17874,18272,18736,19078,19477,19653,19640,19792,19406,18769,17962,17012,
2019,9,29,16108,15366,14851,14454,14221,14221,14513,14911,15660,16196,16622,16933,17256,17496,17774,17992,18360,18496,18404,18540,17926,17105,16091,15027,
2019,9,30,14240,13675,13290,13103,13280,14125,15520,16526,17084,17409,17622,17776,17979,18219,18446,18498,18585,18715,18786,18844,18255,17285,16211,15092,
2019,10,1,14276,13714,13407,13287,13446,14275,15935,17130,17980,18569,18884,19168,19549,20058,20643,21329,21816,21982,21798,21878,21215,20138,18823,17491,
2019,10,2,16421,15696,15299,15088,15172,16062,17854,19141,19961,20706,21498,22144,22709,23292,23576,23774,23649,23369,22898,22483,21505,20151,18462,16859,
2019,10,3,15637,14729,14111,13781,13743,14418,15947,17016,17509,17801,17931,17916,17844,17775,17683,17642,17824,18065,18209,18184,17727,16859,15753,14579,
2019,10,4,13700,13199,12904,12777,12902,13699,15336,16540,17034,17318,17505,17422,17258,17204,17033,16952,17022,17193,17308,17485,17008,16332,15372,14326,
2019,10,5,13514,12939,12596,12434,12493,12801,13435,14114,14706,14905,14821,14687,14565,14431,14378,14496,14876,15358,15884,16331,16091,15557,14810,13936,
2019,10,6,13272,12783,12457,12306,12288,12484,12926,13439,14270,14959,15533,15757,15892,15955,16012,16169,16515,16932,17299,17393,16966,16249,15331,14307,
2019,10,7,13619,13183,12913,12813,13056,13954,15702,17035,17742,18120,18328,18577,18665,18810,18847,19002,19170,19308,19451,19422,18607,17527,16183,14917,
2019,10,8,13975,13381,13012,12844,12963,13765,15426,16582,16978,17161,17160,17135,17032,17017,16967,16960,17132,17304,17604,17797,17219,16354,15247,14087,
2019,10,9,13338,12850,12586,12491,12653,13389,14872,15998,16596,16884,16996,17021,16945,16919,16848,16800,16989,17218,17560,17756,17256,16423,15245,14073,
2019,10,10,13288,12764,12501,12421,12612,13439,15192,16314,16690,16693,16546,16507,16434,16456,16576,16759,17023,17334,17701,17896,17322,16437,15285,14123,
2019,10,11,13327,12829,12540,12421,12624,13463,15113,16226,16598,16733,16749,16746,16721,16767,16721,16749,16908,17118,17347,17290,16780,16066,15119,14096,
2019,10,12,13274,12651,12328,12171,12204,12485,13109,13782,14565,15139,15376,15390,15292,15096,15041,15122,15389,15717,16155,16352,15985,15487,14792,13969,
2019,10,13,13174,12662,12343,12154,12110,12311,12767,13215,13776,14106,14285,14298,14275,14233,14304,14537,15005,15508,16117,16307,15942,15348,14588,13755,
2019,10,14,13105,12647,12416,12323,12499,13155,14359,15441,16162,16627,16737,16732,16685,16766,16936,17168,17473,17711,18040,18093,17455,16546,15430,14251,
2019,10,15,13357,12862,12563,12466,12716,13577,15323,16410,16599,16570,16468,16368,16262,16264,16269,16440,16802,17199,17706,17804,17197,16402,15325,14172,
2019,10,16,13360,12882,12613,12530,12731,13575,15314,16489,16893,17182,17465,17563,17671,17691,17752,17909,18131,18474,18602,18316,17648,16770,15621,14303,
2019,10,17,13355,12818,12508,12410,12589,13451,15192,16498,17028,17325,17432,17440,17385,17388,17336,17335,17534,17893,18294,18162,17589,16789,15667,14466,
2019,10,18,13596,13089,12792,12690,12848,13664,15355,16513,16869,17042,17052,16869,16716,16667,16661,16606,16706,17014,17445,17453,16980,16354,15456,14424,
2019,10,19,13580,13027,12726,12576,12596,12916,13640,14360,14895,15034,14930,14735,14526,14313,14218,14359,14791,15311,16055,16226,15944,15478,14792,14008,
2019,10,20,13295,12783,12461,12284,12285,12507,12989,13517,14156,14697,15037,15245,15325,15391,15430,15547,15872,16255,16777,16802,16368,15655,14715,13712,
2019,10,21,13038,12629,12408,12379,12636,13510,15233,16444,16762,16878,16814,16628,16452,16383,16352,16503,16835,17290,17908,17896,17270,16431,15252,14102,
2019,10,22,13293,12782,12498,12403,12559,13372,15075,16378,16849,17256,17461,17550,17528,17528,17487,17545,17821,18119,18364,18094,17498,16605,15383,14234,
2019,10,23,13504,13025,12681,12552,12732,13541,15183,16424,16532,16658,16589,16486,16448,16484,16452,16555,16884,17332,17898,17909,17386,16545,15385,14203,
2019,10,24,13392,12911,12660,12574,12772,13694,15472,16650,16979,16909,16781,16719,16661,16669,16630,16745,17054,17414,17889,17814,17305,16449,15291,14182,
2019,10,25,13375,12879,12613,12515,12696,13571,15266,16510,16997,17124,17157,17072,16943,16965,16881,16955,17136,17344,17685,17412,16957,16246,15301,14315,
2019,10,26,13510,13006,12641,12459,12457,12718,13354,14091,14684,14975,15046,14984,14772,14657,14619,14768,15101,15597,16332,16276,15929,15422,14698,13895,
2019,10,27,13215,12700,12400,12213,12190,12398,12856,13493,14313,15178,15839,16227,16440,16514,16404,16351,16538,16810,17315,17099,16538,15773,14811,13860,
2019,10,28,13127,12650,12306,12227,12470,13358,15097,16405,16789,16838,16800,16772,16770,16781,16711,16740,17008,17412,17992,17903,17270,16374,15169,14064,
2019,10,29,13269,12755,12502,12411,12639,13508,15235,16537,16903,17058,17156,17152,17039,16989,16946,16998,17228,17669,18135,17991,17390,16492,15116,13999,
2019,10,30,13207,12753,12448,12328,12515,13393,15002,16280,16867,17272,17419,17441,17453,17479,17353,17345,17548,17925,18334,18044,17480,16626,15460,14367,
2019,10,31,13519,12965,12669,12567,12723,13540,15189,16704,17383,17791,18099,18278,18301,18285,18200,18172,18374,18574,18635,18333,17800,16946,15838,14714,
2019,11,1,13821,13134,12585,12337,12487,13278,14852,16166,16617,16819,16846,16846,16691,16696,16677,16800,17081,17494,17937,17741,17397,16580,15650,14657,
2019,11,2,13869,13323,12989,12859,12869,13208,13949,14754,15403,15616,15580,15414,15181,15008,14935,15060,15519,16128,16838,16787,16445,15954,15257,14456,
2019,11,3,13741,13224,12890,12720,12677,12801,13130,13655,14222,14704,14989,15076,15161,15325,15450,15605,15928,16633,17592,17562,17240,16762,15981,15004,14116
2019,11,4,13569,13228,13068,13066,13420,14469,16185,17093,17282,17318,17320,17273,17186,17244,17334,17557,18161,19098,18913,18437,17748,16808,15611,14572,
2019,11,5,13747,13269,13037,12972,13216,14057,15596,16730,17286,17598,17740,17880,17892,17891,17806,17762,18135,18947,18800,18355,17745,16746,15585,14560,
2019,11,6,13777,13362,13127,13062,13364,14265,15970,16894,17026,16976,16904,16763,16664,16706,16885,17296,18000,18946,18884,18494,17893,16993,15804,14735,
2019,11,7,13928,13463,13229,13164,13416,14312,15973,17072,17568,17894,18032,18050,18114,18167,18152,18271,18783,19428,19215,18801,18184,17312,16148,15057,
2019,11,8,14359,13930,13700,13702,14028,14957,16613,17591,17936,18087,18186,18100,17910,17906,17965,18216,18884,19779,19613,19228,18704,18004,17057,16106,
2019,11,9,15334,14841,14569,14446,14521,14870,15503,16090,16558,16761,16758,16604,16461,16361,16408,16755,17497,18361,18297,17976,17540,16947,16189,15363,
2019,11,10,14657,14172,13847,13687,13693,13929,14348,14831,15455,15751,16009,16272,16372,16197,16264,16511,17092,17888,17768,17420,16983,16308,15433,14579,
2019,11,11,13922,13509,13282,13263,13519,14326,15570,16605,17234,17588,17818,17876,17891,18004,18127,18272,18885,19667,19478,19037,18372,17473,16297,15234,
2019,11,12,14469,14016,13731,13670,13931,14833,16440,17608,18316,18738,19051,19206,19255,19361,19404,19553,20130,21085,21017,20651,20086,19217,17961,16802,
2019,11,13,16063,15636,15366,15318,15659,16666,18387,19342,19572,19543,19433,19292,19100,19028,19092,19502,20305,21324,21291,20881,20218,19339,18122,16972,
2019,11,14,16140,15682,15421,15371,15648,16621,18269,19150,19463,19597,19499,19325,19099,19077,19174,19353,19953,20631,20439,20004,19371,18448,17268,16088,
2019,11,15,15325,14847,14596,14558,14812,15750,17359,18328,18576,18550,18375,18194,17976,17996,18131,18392,19027,19690,19404,18916,18409,17703,16762,15812,
2019,11,16,15081,14642,14362,14298,14446,14916,15619,16235,16682,16851,16904,16833,16674,16592,16741,17133,17981,18997,19001,18740,18346,17796,17115,16354,
2019,11,17,15738,15276,14989,14854,14897,15153,15593,16064,16555,16772,16890,16919,16989,17056,17154,17509,18318,19196,19135,18823,18315,17489,16487,15505,
2019,11,18,14802,14411,14189,14117,14425,15383,17019,18132,18573,18856,18948,18919,18862,18851,18833,19019,19654,20307,20071,19637,19016,18082,16840,15656,
2019,11,19,14804,14367,14073,14044,14321,15233,16850,17894,18266,18397,18472,18410,18319,18290,18351,18576,19268,19932,19763,19305,18708,17834,16613,15501,
2019,11,20,14695,14253,13988,13902,14121,15038,16741,17920,18389,18635,18706,18713,18644,18545,18440,18590,19269,20051,19900,19492,18909,18031,16823,15723,
2019,11,21,14927,14475,14204,14136,14387,15324,16981,17987,18101,17942,17834,17683,17561,17602,17773,18106,18924,19673,19497,19083,18474,17520,16341,15268,
2019,11,22,14394,13841,13541,13430,13626,14558,16190,17364,17879,18111,18417,18579,18629,18697,18632,18711,19193,19729,19472,19058,18522,17781,16780,15813,
2019,11,23,15070,14567,14275,14132,14225,14642,15373,16025,16463,16656,16620,16439,16276,16274,16447,16824,17671,18403,18299,17980,17528,16908,16101,15244,
2019,11,24,14580,14071,13747,13575,13573,13859,14332,14900,15708,16455,16914,17215,17355,17319,17347,17525,18199,18962,18891,18559,18056,17289,16263,15255,
2019,11,25,14476,14014,13773,13749,14029,14968,16698,17776,18030,18040,17959,17768,17647,17677,17814,17992,18724,19529,19418,19052,18462,17646,16458,15315,
2019,11,26,14532,14039,13766,13730,13961,14896,16595,17672,17829,17626,17390,17271,17128,17082,17159,17461,18231,19027,18874,18562,18109,17308,16241,15179,
2019,11,27,14326,13827,13577,13496,13689,14464,15911,17154,17817,18127,18186,18262,18157,18097,18059,18135,18648,19112,18822,18279,17687,16921,15935,14929,
2019,11,28,14121,13545,13207,13040,13103,13442,14057,14708,15564,16259,16736,17133,17215,16977,16606,16335,16544,16707,16479,16325,16231,15992,15527,14911,
2019,11,29,14402,13999,13811,13747,13929,14509,15370,16107,16727,17042,17208,17310,17169,17106,17213,17559,18388,19092,18910,18575,18168,17568,16769,15860,
2019,11,30,15050,14573,14287,14150,14254,14624,15268,15879,16407,16638,16647,16611,16475,16401,16577,17038,18016,18869,18864,18674,18360,17899,17166,16356,
2019,12,1,15610,15089,14765,14627,14637,14941,15445,15996,16740,17492,18073,18537,18881,19128,19299,19392,19973,20399,20099,19678,19050,18220,17170,16108,
2019,12,2,15392,14930,14694,14631,14872,15709,17200,18375,19060,19559,19919,20067,20145,20190,20173,20303,21006,21653,21432,20950,20271,19324,18036,16779,
2019,12,3,15971,15477,15228,15135,15413,16375,17971,19081,19554,19680,19612,19441,19243,19146,19140,19413,20391,21345,21258,20903,20279,19358,18038,16767,
2019,12,4,15859,15328,15046,14944,15143,16056,17736,18942,19394,19616,19681,19723,19708,19702,19593,19657,20405,21128,20937,20529,19936,19037,17698,16443,
2019,12,5,15540,15014,14707,14638,14870,15783,17523,18679,18969,19063,19107,19175,19079,19191,19328,19627,20456,21166,21017,20636,20144,19224,17993,16715,
2019,12,6,15821,15272,14970,14879,15116,15962,17565,18687,19083,19256,19364,19507,19473,19435,19372,19482,20045,20459,20207,19796,19319,18680,17700,16603,
2019,12,7,15787,15264,14980,14850,14898,15293,16023,16764,17465,17793,17902,17794,17696,17616,17667,17959,18865,19808,19787,19542,19242,18786,18013,17136,
2019,12,8,16339,15841,15528,15370,15407,15658,16194,16648,17239,17563,17607,17619,17671,17705,17768,18032,19035,19979,19918,19608,19102,18213,17059,15869,
2019,12,9,15022,14512,14237,14152,14407,15330,17012,18318,18858,19223,19305,19229,19155,19124,19088,19232,19988,20586,20387,19807,19211,18194,16849,15533,
2019,12,10,14577,13993,13665,13531,13756,14615,16327,17560,18035,18314,18547,18684,18715,18778,18757,18951,19770,20345,20195,19813,19271,18434,17233,16051,
2019,12,11,15205,14764,14579,14542,14885,15875,17628,18964,19506,19762,19689,19572,19372,19356,19419,19711,20655,21641,21523,21171,20671,19860,18616,17321,
2019,12,12,16460,15908,15650,15643,15923,16932,18702,19830,20073,20006,19762,19571,19334,19394,19521,19830,20712,21748,21595,21158,20634,19813,18584,17200,
2019,12,13,16267,15687,15387,15258,15472,16349,17970,19151,19473,19555,19571,19561,19435,19451,19427,19592,20243,20578,20238,19756,19154,18415,17369,16233,
2019,12,14,15270,14580,14179,13965,13931,14277,14977,15793,16559,17127,17346,17420,17411,17437,17500,17717,18334,18803,18678,18359,17965,17451,16678,15832,
2019,12,15,15023,14445,14075,13868,13855,14101,14609,15242,15986,16579,16908,17176,17266,17258,17344,17750,18790,19799,19804,19612,19258,18493,17488,16365,
2019,12,16,15517,15070,14830,14807,15097,16055,17771,19056,19627,19763,19833,19704,19479,19427,19407,19676,20600,21457,21308,20949,20397,19521,18209,16924,
2019,12,17,15964,15437,15163,15084,15384,16259,17844,19214,19775,20151,20384,20516,20483,20475,20440,20566,21278,21928,21695,21207,20592,19702,18433,17148,
2019,12,18,16137,15558,15294,15231,15525,16490,18210,19364,19614,19565,19496,19494,19628,19910,19924,20191,21247,22323,22293,22012,21585,20849,19717,18518,
2019,12,19,17665,17180,16923,16924,17215,18129,19842,21048,21401,21458,21353,21194,21008,20954,20983,21318,22201,23253,23173,22836,22278,21439,20190,18808,
2019,12,20,17841,17222,16880,16739,16979,17920,19502,20654,20966,21015,20790,20529,20202,20035,20003,20292,21262,22236,22075,21751,21326,20703,19686,18611,
2019,12,21,17663,17037,16678,16455,16489,16824,17468,18294,18954,19439,19495,19376,19058,18815,18753,18903,19602,20499,20455,20190,19874,19300,18498,17551,
2019,12,22,16688,16072,15708,15545,15536,15748,16226,16842,17441,17634,17570,17400,17227,17139,17206,17478,18463,19587,19561,19305,18975,18394,17435,16344,
2019,12,23,15434,14881,14608,14531,14788,15549,16901,17997,18502,18489,18228,17944,17727,17688,17773,18073,18926,19892,19708,19385,18967,18318,17334,16160,
2019,12,24,15116,14475,14142,14031,14185,14815,15946,16975,17594,17741,17659,17438,17172,17104,17238,17545,18283,19032,18623,18136,17766,17375,16766,16040,
2019,12,25,15349,14831,14481,14312,14345,14639,15194,15745,16141,16254,16120,15938,15886,15887,15829,16019,16710,17454,17399,17304,17165,16857,16209,15441,
2019,12,26,14784,14340,14095,14037,14238,14916,16143,17238,17941,18486,18641,18644,18524,18473,18505,18700,19523,20234,19936,19456,18846,18033,16912,15791,
2019,12,27,14856,14297,13941,13794,13924,14558,15699,16791,17468,17890,18162,18323,18295,18239,18142,18235,18827,19366,19063,18592,18126,17410,16511,15506,
2019,12,28,14609,14061,13747,13631,13686,13992,14585,15238,15842,16308,16558,16565,16393,16183,16220,16580,17479,18451,18468,18226,17890,17390,16603,15728,
2019,12,29,14937,14391,14054,13911,13960,14139,14643,15163,15678,16179,16427,16670,16944,17144,17273,17480,18265,18951,18853,18491,18063,17350,16436,15499,
2019,12,30,14771,14251,13945,13908,14120,14832,15945,17095,17871,18522,18982,19108,19090,19132,19129,19174,19728,20384,20125,19635,19001,18195,17084,16010,
2019,12,31,15133,14543,14180,14019,14183,14825,15969,16969,17604,18037,18322,18486,18476,18453,18292,18299,19044,19843,19437,18778,18082,17385,16646,15984,
