"Year","Month","Day","Hr1","Hr2","Hr3","Hr4","Hr5","Hr6","Hr7","Hr8","Hr9","Hr10","Hr11","Hr12","Hr13","Hr14","Hr15","Hr16","Hr17","Hr18","Hr19","Hr20","Hr21","Hr22","Hr23","Hr24","Hr25"
"2024","6","18","18693","17764","17095","16746","16706","17159","18335","19742","20688","21476","22153","22971","23701","24507","25196","25985","26460","26874","26595","25909","25062","24419","23000","21361",
"2024","6","19","19960","18931","18137","17709","17630","17918","18782","19985","21033","21983","22970","23963","24836","25384","25890","26458","26828","27013","26705","26173","25488","24911","23482","21829",
"2024","6","20","20366","19293","18507","17952","17792","18190","19322","20654","21702","22530","23496","24564","25376","26237","26992","27539","27963","28191","27974","27298","26335","25562","24095","22441",
"2024","6","21","21039","19926","19108","18568","18381","18670","19822","21210","22372","23415","24547","25665","26687","27473","28068","28245","28225","28012","27245","26489","25845","25020","23636","22079",
"2024","6","22","20748","19770","19038","18482","18186","18090","18321","19169","20230","21368","22601","23685","24563","25128","25135","25270","25501","25690","25703","25286","24633","23980","22891","21584",
"2024","6","23","20373","19425","18739","18271","17994","17871","17937","18537","19580","20731","21862","23131","24105","24727","25097","25200","25517","25767","25709","25230","24845","24090","22692","21157",
"2024","6","24","19962","19063","18382","17992","17992","18375","19345","20358","20994","21200","21346","21473","21543","21660","21580","21593","21802","21939","21586","21212","20830","20352","19261","18032",
"2024","6","25","16965","16184","15651","15312","15327","15733","16763","17845","18632","19244","20031","20884","21642","22514","23412","24315","24933","25251","25038","24434","23655","22914","21592","20062",
"2024","6","26","18894","18064","17451","17054","17015","17436","18528","19746","20720","21544","22377","23403","24215","24927","25469","26084","26549","26624","26018","25212","24313","22709","21340","19821",
"2024","6","27","18663","17764","17060","16669","16563","16936","17753","18625","19200","19470","19784","20157","20638","21161","21594","21959","22518","22890","22821","22366","21567","20759","19426","18045",
"2024","6","28","16781","15834","15138","14752","14649","14907","15601","16250","16509","16616","16705","16890","17180","17580","18077","18709","19402","20063","20131","19639","19106","18639","17753","16793",
"2024","6","29","15931","15315","14891","14651","14621","14777","15105","15786","16652","17438","18005","18362","18636","19043","19362","19772","20214","20427","20474","20368","20361","20278","19683","18814",
"2024","6","30","18037","17393","16887","16556","16386","16416","16567","17062","17974","18785","19741","20878","21363","21289","21405","21492","21431","21295","21088","20687","20244","19999","19079","17764",
"2024","7","1","16580","15701","15069","14709","14687","15015","15921","16755","17281","17521","17771","17946","18182","18588","18997","19483","20200","20988","21396","21268","20672","20103","18875","17445",
"2024","7","2","16310","15462","14868","14514","14477","14818","15680","16524","17055","17410","17761","18286","18917","19688","20396","21067","21915","22524","22495","22082","21547","20920","19741","18307",
"2024","7","3","17129","16248","15620","15255","15253","15568","16406","17454","18226","18635","19073","19675","20348","21186","21665","22287","22925","23267","23083","22545","21784","21214","20207","18995",
"2024","7","4","17879","17006","16428","15985","15826","15846","16035","16516","17227","18034","18930","19982","20671","21283","21926","22419","22929","23314","22931","22438","22045","21536","20953","20165",
"2024","7","5","19223","18350","17720","17347","17250","17527","18219","19278","20371","21459","22534","23517","24312","25080","25757","26377","27019","27155","26696","25796","24967","24304","23096","21708",
"2024","7","6","20503","19482","18720","18157","17924","17890","18066","18594","19247","20055","21015","22066","22989","23643","24344","25034","25262","25624","25723","25626","24924","24256","23117","21782",
"2024","7","7","20533","19440","18673","18148","17790","17600","17575","17957","18634","19477","20483","21554","22416","23077","23637","24401","25219","25966","26418","26293","25631","24920","23558","21988",
"2024","7","8","20611","19566","18856","18374","18304","18706","19727","21075","22137","23223","24268","25240","26179","26828","27438","28017","28568","28990","28879","28287","27424","26519","24796","23029",
"2024","7","9","21591","20517","19750","19204","19078","19533","20474","21750","22695","23622","24690","25577","26453","27013","27474","28132","28587","28737","28284","27839","27497","26971","25561","23852",
"2024","7","10","22505","21476","20684","20138","20036","20391","21364","22748","23945","24852","25803","26664","27382","27959","28296","28643","28880","28944","28376","27551","26735","25924","24492","22891",
"2024","7","11","21700","20828","20150","19723","19612","20004","20959","22069","22769","23267","23824","24237","24738","25291","25627","26039","26546","26898","26475","25895","24991","24286","22949","21468",
"2024","7","12","20245","19278","18602","18211","18155","18572","19525","20534","21174","21805","22598","23328","23765","24197","24663","25037","25579","26083","25979","25572","24940","24357","23114","21708",
"2024","7","13","20534","19587","18835","18320","18066","17961","18040","18477","19112","19869","20674","21357","22119","22564","23108","23837","24575","25146","25387","25117","24397","23737","22604","21387",
"2024","7","14","20229","19249","18447","17892","17467","17208","17194","17631","18315","19302","20435","21530","22639","23448","24219","24718","25253","25821","26100","25844","25390","24831","23599","22241",
"2024","7","15","21104","20153","19483","19115","19164","19582","20461","21705","22801","23762","24800","25542","26346","27077","27444","27746","28192","28669","28562","27850","27364","26646","25079","23599",
"2024","7","16","22280","21198","20373","19832","19649","19896","20802","22232","23365","24287","25197","26161","27177","27931","28200","28222","28562","28665","28200","27596","27215","26796","25228","23503",
"2024","7","17","22045","20966","20197","19711","19573","19946","20878","22093","23036","23510","24033","24770","25485","26284","26904","27332","27351","27391","27206","26807","26158","25129","23335","21882",
"2024","7","18","20631","19713","18988","18562","18454","18827","19650","20576","21229","21664","22005","22366","22779","23418","24118","24450","24702","24815","24581","24197","23462","22742","21316","19802",
"2024","7","19","18551","17547","16764","16297","16130","16418","17125","17970","18506","18928","19382","19837","20368","21026","21580","22241","22927","23507","23578","23156","22257","21489","20315","19059",
"2024","7","20","18007","17069","16397","15926","15699","15661","15759","16224","16821","17699","18523","19216","19791","20309","20679","21264","21836","22249","22424","22225","21936","21467","20536","19523",
"2024","7","21","18540","17693","17086","16605","16326","16215","16212","16685","17380","18126","19029","20048","20954","21728","22163","22741","23475","24037","24295","24090","23659","23154","21882","20530",
"2024","7","22","19398","18472","17821","17408","17400","17848","18716","19758","20663","21338","22143","23043","23889","24785","25108","25343","25615","25709","25385","24925","24555","23838","22434","20863",
"2024","7","23","19625","18729","18075","17679","17636","18147","19108","20179","20907","21385","21694","22195","22744","23333","23748","24001","24337","24635","24512","24098","23699","23025","21753","20453",
"2024","7","24","19352","18523","17897","17595","17601","18128","19121","20284","21123","21710","22229","22673","23109","23638","23866","24497","25099","25517","25210","24692","24132","23422","22113","20760",
"2024","7","25","19598","18740","18100","17684","17649","18156","19173","20294","21163","21537","21724","21939","22109","22593","22970","23407","23754","23776","23454","23104","22519","21741","20366","18865",
"2024","7","26","17614","16708","16036","15610","15493","15833","16576","17388","17855","18195","18578","19042","19607","20311","20952","21703","22360","22802","22820","22470","21802","21119","19944","18692",
"2024","7","27","17581","16704","16041","15585","15324","15280","15376","15796","16280","16793","17573","18365","19064","19658","20254","20907","21616","22310","22604","22274","21690","21007","19941","18779",
"2024","7","28","17703","16777","16075","15586","15316","15234","15180","15497","16027","16815","17744","18807","19683","20548","21415","21935","22508","23046","23100","22939","22636","21998","20847","19625",
"2024","7","29","18595","17793","17178","16738","16633","17114","18048","19183","20112","20669","21218","21771","22576","23490","24087","24441","25079","25607","25627","25211","24581","23784","22372","20816",
"2024","7","30","19597","18671","18048","17703","17644","18168","19275","20573","21472","22237","23051","23959","24837","25734","26277","26871","27370","27588","27352","26508","25734","24835","23476","22103",
"2024","7","31","20911","20036","19422","19073","19041","19613","20637","21864","22798","23430","23863","24320","24903","25507","26238","26673","27069","27552","27566","27194","26567","25582","23854","22254",
"2024","8","1","20950","19889","19109","18642","18520","18944","19864","21141","22280","23319","24331","25395","26425","27421","27859","27748","28148","28444","28426","27983","27678","26876","25305","23640",
"2024","8","2","22189","21084","20277","19752","19558","19925","20828","22170","23493","24793","25926","26791","27323","27644","27862","28080","27727","27359","26608","25752","25141","24415","23281","22038",
"2024","8","3","20940","20066","19393","18921","18677","18709","18922","19606","20730","21797","22886","23863","24610","25083","25500","25881","25934","25514","24948","24293","23871","23274","22336","21142",
"2024","8","4","20152","19296","18607","18075","17761","17711","17777","18175","18812","19558","20496","21164","21757","22331","23048","23583","23782","23742","23796","23721","23485","22847","21694","20393",
"2024","8","5","19309","18457","17889","17517","17510","17977","18820","19930","21016","21883","22821","23670","24672","25530","26172","26789","27432","27529","26951","26330","25785","24934","23599","22127",
"2024","8","6","20965","20030","19342","18908","18879","19399","20441","21616","22470","23151","23959","24599","25071","25388","25623","25454","25149","24748","24160","23520","22786","21830","20593","19381",
"2024","8","7","18409","17702","17158","16793","16767","17233","18076","18736","19031","19065","19184","19276","19339","19360","19383","19472","19758","20046","20093","20054","19755","19195","18115","16992",
"2024","8","8","16198","15533","15084","14869","14905","15450","16418","17385","18085","18477","18877","19275","19617","19850","19950","20138","20386","20585","20487","20214","19963","19379","18491","17547",
"2024","8","9","16780","16305","16058","16021","16326","17090","18303","19654","20857","21764","22552","23078","23485","23851","23882","23843","23954","23879","23487","23025","22558","21803","20754","19644",
"2024","8","10","18580","17838","17283","16742","16449","16386","16459","16893","17373","17927","18575","19221","19752","20121","20606","21046","21635","22130","22223","21806","21371","20696","19659","18529",
"2024","8","11","17363","16459","15772","15324","15076","15057","15034","15207","15668","16107","16592","17300","17994","18214","18483","19076","19978","20684","20630","20314","20069","19537","18515","17357",
"2024","8","12","16417","15656","15093","14812","14839","15338","16186","17135","17733","18174","18583","19015","19593","20070","20446","20497","20414","20636","20737","20476","20054","19343","18109","16913",
"2024","8","13","15933","15252","14729","14456","14482","14999","15894","16746","17121","17280","17618","18119","18670","19264","19828","20496","21262","21942","22116","21684","21229","20403","19196","17925",
"2024","8","14","16879","16087","15525","15183","15178","15690","16561","17480","18019","18375","18872","19571","20376","21190","22011","22643","23235","23665","23509","22939","22384","21474","20092","18686",
"2024","8","15","17518","16663","16046","15631","15579","16065","16917","17836","18476","18926","19422","20162","20846","21780","22693","23391","24142","24620","24461","23903","23284","22278","20871","19475",
"2024","8","16","18287","17370","16705","16293","16191","16587","17406","18336","19022","19551","20172","21016","21907","22759","23481","24160","24736","24926","24467","23678","23046","22119","20976","19765",
"2024","8","17","18701","17896","17277","16883","16661","16728","17015","17568","18278","19001","19658","20185","20587","20932","21231","21469","21465","21222","20817","20513","20373","19913","19249","18429",
"2024","8","18","17634","17006","16535","16155","15931","15991","16244","16671","17342","18091","18771","19272","19728","20130","20526","21092","21776","22171","22108","21929","21314","20507","19531","18456",
"2024","8","19","17524","16861","16366","16042","16086","16667","17702","18798","19663","20301","20752","21252","21833","22451","22834","23207","23341","23280","22543","21993","21398","20289","18983","17613",
"2024","8","20","16623","15818","15231","14826","14751","15180","15998","16668","16940","16873","16861","16850","16920","17192","17266","17636","18010","18349","18484","18318","18056","17383","16320","15277",
"2024","8","21","14526","14018","13613","13379","13408","13914","14749","15507","15720","15671","15777","16028","16332","16613","16786","17193","17632","18053","18253","18169","18001","17291","16283","15210",
"2024","8","22","14463","13898","13527","13345","13386","13903","14764","15553","15811","15801","15844","16229","16664","17120","17424","17737","18037","18628","18931","18841","18684","17964","16895","15857",
"2024","8","23","15060","14436","13990","13749","13764","14232","15041","15814","16129","16174","16343","16720","17241","17823","18365","19003","19804","20400","20422","20081","19625","18776","17757","16682",
"2024","8","24","15752","15080","14596","14257","14078","14157","14330","14635","14917","15154","15603","16238","16963","17485","18015","18727","19607","20301","20581","20268","19887","19110","18185","17176",
"2024","8","25","16308","15580","15048","14656","14458","14441","14519","14755","15107","15429","16051","16914","17908","18808","19492","20246","21004","21754","21900","21603","21294","20435","19348","18206",
"2024","8","26","17238","16488","15900","15551","15564","16101","17008","17867","18410","18761","19196","19923","20880","21845","22613","23307","23888","24275","24162","23530","22816","21548","20151","18738",
"2024","8","27","17547","16673","16039","15670","15601","16094","17079","17983","18599","19056","19587","20417","21306","21939","22841","23718","24605","25257","25095","24441","23857","22734","21404","20022",
"2024","8","28","18926","18103","17524","17207","17247","17853","18899","19967","20909","21694","22418","23379","24233","24993","25747","26647","27420","27757","27299","26573","25846","24521","22890","21395",
"2024","8","29","20155","19165","18377","17835","17568","17857","18611","19232","19520","19677","19867","20254","20597","20946","21250","21432","21592","21609","21339","21115","20797","19951","18867","17741",
"2024","8","30","16802","16132","15598","15263","15235","15687","16589","17384","17942","18196","18588","18923","19060","19318","19596","20048","20528","20816","20653","20429","20061","19306","18381","17389",
"2024","8","31","16543","15906","15413","15101","14979","15104","15399","15818","16524","17223","17932","18430","18789","19016","19336","19719","20194","20452","20388","20274","20096","19576","18849","18018",
"2024","9","1","17189","16493","15961","15619","15436","15497","15695","15985","16356","16794","17450","18227","18828","19261","19481","19724","20382","21163","21424","21180","20914","20238","19352","18317",
"2024","9","2","17319","16417","15687","15125","14842","14821","14946","14995","15032","15268","15619","16014","16407","16636","16881","17204","17775","18487","18852","18788","18465","17565","16399","15284",
"2024","9","3","14464","13890","13491","13258","13353","13958","15050","15748","15725","15476","15375","15519","15738","16102","16525","16982","17716","18494","18901","18865","18512","17550","16407","15324",
"2024","9","4","14510","13934","13527","13335","13398","14008","15169","15953","16066","15933","15887","16075","16335","16810","17180","17735","18575","19364","19721","19583","19087","18071","16853","15688",
"2024","9","5","14827","14226","13824","13607","13628","14262","15508","16266","16348","16217","16191","16334","16641","17124","17558","18291","19176","20013","20241","20036","19511","18423","17199","15995",
"2024","9","6","15163","14544","14165","13938","14019","14622","15848","16660","16970","17048","16987","17308","17771","18194","18613","19203","19876","20382","20336","20118","19632","18852","17935","16921",
"2024","9","7","16036","15360","14861","14584","14479","14602","14969","15381","15916","16349","16752","16944","17088","17184","17294","17407","17122","17131","17109","17215","16939","16330","15591","14792",
"2024","9","8","14093","13545","13177","12919","12796","12872","13058","13167","13098","12911","12987","13226","13318","13433","13771","14240","15006","15914","16445","16779","16665","16009","15107","14223",
"2024","9","9","13602","13133","12806","12690","12885","13575","14846","15580","15638","15483","15552","15781","16058","16606","16944","17085","17757","18334","18477","18472","18062","17218","16167","15128",
"2024","9","10","14373","13840","13499","13296","13352","13974","15231","16041","16126","15878","15708","15778","15998","16337","16713","17334","18245","19118","19491","19445","18963","17850","16733","15643",
"2024","9","11","14678","14000","13544","13295","13347","13925","15191","15954","15868","15570","15510","15682","15968","16402","16847","17564","18491","19300","19533","19430","18886","17934","16780","15654",
"2024","9","12","14773","14136","13780","13577","13653","14270","15562","16401","16588","16469","16484","16692","17077","17657","18226","18988","19881","20626","20663","20441","19817","18747","17547","16361",
"2024","9","13","15443","14738","14273","13985","14024","14581","15781","16626","16912","16943","17089","17384","17886","18546","19128","19893","20728","21264","21115","20710","19978","19043","17997","16869",
"2024","9","14","15952","15246","14733","14392","14197","14290","14687","15060","15365","15541","15903","16481","17295","18031","18718","19404","20059","20810","20961","20572","19964","19088","18105","17049",
"2024","9","15","16155","15437","14889","14507","14301","14310","14522","14791","15016","15172","15596","16245","17024","17781","18352","18834","19481","20182","20390","20152","19521","18484","17296","16198",
"2024","9","16","15316","14673","14214","13950","14014","14630","15880","16708","16881","16774","16846","17128","17612","18184","18752","19462","20175","20769","20811","20611","19837","18718","17433","16219",
"2024","9","17","15363","14786","14358","14172","14285","14925","16241","17098","17363","17230","17059","17221","17740","18395","19051","19805","20595","21216","21143","20920","20131","18954","17684","16528",
"2024","9","18","15620","15036","14585","14365","14432","15070","16419","17341","17696","17696","17836","18019","18272","18556","18742","19079","19641","20012","20071","20152","19653","18779","17667","16547",
"2024","9","19","15644","15030","14598","14330","14385","15004","16323","17217","17491","17451","17480","17774","18173","18883","19615","20441","21343","22086","22060","21825","21088","19954","18627","17306",
"2024","9","20","16273","15506","14982","14670","14697","15263","16533","17377","17657","17681","17729","17918","18397","18999","19431","19988","20645","21091","20848","20471","19713","18811","17853","16736",
"2024","9","21","15734","14998","14485","14137","13959","14051","14425","14759","15062","15192","15354","15655","16048","16548","16999","17411","18073","18791","18874","18772","18215","17488","16651","15723",
"2024","9","22","14924","14302","13799","13515","13380","13424","13667","13814","13950","13949","14172","14506","15024","15518","16079","16754","17671","18516","18866","18936","18423","17481","16420","15392",
"2024","9","23","14565","14012","13644","13452","13566","14218","15550","16439","16821","17063","17093","17168","17216","17193","17145","17382","17661","17933","18080","18150","17547","16700","15681","14735",
"2024","9","24","14004","13500","13170","13014","13129","13749","15103","15970","16250","16176","16193","16209","16284","16418","16526","16794","17230","17586","17782","17875","17320","16487","15503","14536",
"2024","9","25","13830","13360","13044","12887","12996","13707","15088","16109","16603","16838","16919","16973","17103","17297","17381","17508","17712","17933","18054","18050","17490","16720","15725","14788",
"2024","9","26","14141","13697","13375","13256","13444","14190","15574","16820","17537","18026","18286","18307","18209","18253","18268","18509","18910","19295","19430","19426","18851","18037","16982","15961",
"2024","9","27","15173","14577","14142","13745","13755","14349","15634","16561","16755","16518","16432","16327","16673","17111","17341","17801","18207","18503","18601","18533","17933","17218","16342","15423",
"2024","9","28","14668","14137","13775","13536","13490","13661","14141","14615","15051","15191","15256","15412","15594","15727","15895","16106","16498","16993","17257","17293","16915","16352","15659","14900",
"2024","9","29","14236","13686","13286","13058","12924","13023","13371","13750","14244","14695","14954","15236","15445","15565","15777","15987","16400","16927","17289","17432","16979","16276","15393","14521",
"2024","9","30","13841","13361","13017","12881","13023","13704","15102","16040","16380","16420","16263","15969","15952","16272","16730","17165","17706","18388","18607","18599","17869","16924","15806","14765",
"2024","10","1","14006","13483","13120","12931","13028","13741","15115","16077","16273","16110","15860","15853","16032","16338","16638","17013","17475","17950","18262","18316","17728","16861","15815","14791",
"2024","10","2","13965","13426","13069","12880","12967","13558","14928","15848","16132","16194","16185","16142","16129","16241","16352","16632","17003","17430","17744","17763","17166","16403","15446","14489",
"2024","10","3","13794","13278","12958","12793","12942","13575","14817","15667","15759","15440","15275","15314","15426","15587","15715","16096","16877","17648","17957","18005","17371","16563","15587","14644",
"2024","10","4","13894","13385","13036","12821","12920","13522","14732","15573","15784","15507","15272","15358","15490","15808","16166","16683","17220","17770","17901","17762","17240","16579","15716","14852",
"2024","10","5","14154","13614","13207","13007","12950","13166","13632","14083","14214","13857","13671","13639","13741","13930","14155","14577","15345","16308","16759","16779","16320","15762","15023","14226",
"2024","10","6","13493","12971","12622","12384","12321","12473","12845","13172","13149","12795","12678","12803","13084","13367","13729","14471","15534","16597","17100","17229","16818","16090","15198","14319",
"2024","10","7","13665","13193","12905","12759","12933","13655","15085","16147","16532","16372","16193","16182","16337","16527","16561","16763","17166","17583","17873","17825","17130","16279","15198","14187",
"2024","10","8","13451","12960","12653","12487","12624","13361","14721","15640","15549","14953","14506","14471","14617","14936","15282","15586","16306","17038","17523","17502","16896","16110","15084","14115",
"2024","10","9","13420","12948","12659","12517","12662","13380","14745","15770","15806","15220","14881","14801","14843","15240","15621","16117","16719","17178","17540","17518","16939","16184","15203","14184",
"2024","10","10","13434","13002","12722","12597","12735","13447","14881","15931","15970","15614","15334","15035","14877","14821","14908","15256","15881","16713","17182","17291","16839","16145","15202","14308",
"2024","10","11","13614","13135","12822","12725","12892","13595","14952","15939","15852","15210","14673","14321","14111","14133","14337","14835","15685","16576","17048","16975","16466","15880","15051","14165",
"2024","10","12","13493","13026","12662","12438","12402","12653","13157","13679","13694","13174","12791","12580","12519","12552","12762","13249","14153","15280","15978","16075","15741","15267","14622","13939",
"2024","10","13","13342","12886","12556","12347","12378","12555","12937","13460","14027","14453","14685","14665","14953","15214","15362","15773","16182","16580","16914","16843","16425","15897","15119","14305",
"2024","10","14","13663","13110","12844","12699","12812","13345","14398","15439","16243","16716","16794","16524","16321","16304","16374","16584","16971","17460","17889","17769","17178","16413","15418","14506",
"2024","10","15","13834","13374","13078","12967","13150","13942","15392","16389","16497","16166","15767","15370","15129","15182","15167","15469","16128","17120","17830","17896","17387","16683","15609","14614",
"2024","10","16","13968","13525","13248","13149","13324","14115","15547","16556","16548","16042","15792","15552","15232","15091","15127","15478","16158","17154","17800","17773","17314","16607","15617","14701",
"2024","10","17","14077","13640","13387","13294","13535","14312","15801","16870","16619","15664","14956","14542","14268","14341","14401","14752","15579","16800","17598","17641","17140","16473","15567","14664",
"2024","10","18","14016","13578","13320","13238","13469","14230","15536","16641","16475","15529","14770","14319","14106","13994","14101","14473","15344","16312","17022","16924","16489","15923","15178","14373",
"2024","10","19","13783","13330","13041","12866","12929","13236","13859","14469","14432","13728","13191","12878","12737","12662","12814","13256","14217","15396","16068","16091","15781","15316","14728","14062",
"2024","10","20","13466","13015","12707","12535","12557","12782","13251","13754","13736","13135","12630","12472","12471","12558","12791","13355","14442","15716","16407","16419","16021","15374","14605","13822",
"2024","10","21","13212","12789","12560","12467","12688","13465","14943","15999","16009","15373","15007","14854","14853","15055","15309","15939","16849","17648","18043","17767","17140","16295","15286","14320",
"2024","10","22","13606","13104","12786","12656","12819","13564","15031","16074","16153","15569","15305","15344","15501","15781","16111","16727","17612","18367","18567","18254","17509","16692","15686","14675",
"2024","10","23","13894","13365","13067","12885","12977","13638","15055","16112","16111","15651","15403","15417","15492","15874","16413","17208","17913","18288","18478","18205","17531","16718","15671","14665",
"2024","10","24","13941","13444","13084","12898","13026","13715","15116","16167","16334","16119","15739","15364","14980","14890","14957","15389","16195","17084","17610","17437","16901","16187","15241","14364",
"2024","10","25","13738","13311","13034","12934","13125","13863","15263","16386","16307","15428","14770","14445","14369","14525","14894","15494","16340","16866","17174","16935","16523","15925","15143","14325",
"2024","10","26","13626","13132","12843","12632","12620","12866","13459","14113","14328","13944","13677","13340","13144","13083","13291","13780","14642","15611","16299","16241","15915","15470","14897","14225",
"2024","10","27","13682","13281","12978","12819","12834","13061","13566","14138","14194","13571","13173","13050","13231","13386","13696","14181","15094","16035","16735","16714","16363","15828","15010","14237",
"2024","10","28","13705","13338","13127","13078","13343","14135","15581","16780","16941","16468","15743","15066","14624","14548","14638","15074","16015","17204","17952","17770","17257","16547","15575","14673",
"2024","10","29","13977","13537","13280","13172","13398","14153","15581","16683","16832","16657","16550","16550","16659","16631","16570","16703","17138","17689","18046","17711","17114","16325","15364","14458",
"2024","10","30","13768","13260","12968","12808","12973","13676","15087","16258","16332","15741","15238","14983","14984","15235","15660","16418","17142","17760","18119","17827","17242","16454","15494","14515",
"2024","10","31","13801","13257","12894","12719","12858","13544","14946","16129","16253","15693","15422","15524","15727","16169","16599","17335","18028","18228","18183","17867","17451","16797","15932","15031",
"2024","11","1","14369","13834","13491","13278","13372","13969","15167","16272","16770","16861","16784","16621","16357","16363","16667","17104","17619","17910","17929","17388","16747","16024","15126","14260",
"2024","11","2","13611","13139","12796","12633","12638","12899","13476","14133","14546","14523","14429","14330","14195","14079","14065","14289","14999","15908","16550","16438","16177","15747","15155","14484",
"2024","11","3","13916","13466","13174","13018","12991","13097","13461","13985","14234","13750","13237","12956","12884","12959","13220","13854","14859","16147","17183","17206","16910","16500","15857","15043","14319"
"2024","11","4","13798","13448","13320","13311","13598","14527","15968","16856","16949","16828","16737","16478","16463","16714","16905","17215","17867","18559","18305","17867","17251","16431","15429","14509",
"2024","11","5","13840","13365","13096","12999","13203","13928","15167","15887","16060","15622","15083","14962","14981","15397","16038","16909","17743","18397","18171","17710","17061","16288","15370","14517",
"2024","11","6","13885","13424","13077","12934","13076","13773","15117","16010","16185","16292","16523","16805","16954","17326","17702","18052","18506","18995","18636","18162","17534","16699","15715","14797",
"2024","11","7","14125","13636","13310","13132","13243","13912","15290","16220","16534","16545","16378","16297","16149","16112","16215","16872","17767","18388","18087","17579","16997","16186","15212","14290",
"2024","11","8","13669","13253","12986","12909","13110","13831","15159","15839","15613","15316","15125","15051","15131","15602","16156","16725","17359","17892","17544","17130","16587","15936","15168","14400",
"2024","11","9","13790","13372","13100","12982","13073","13439","14043","14334","13872","13352","13109","13049","13032","13136","13671","14785","16040","16897","16884","16679","16363","15903","15298","14635",
"2024","11","10","14100","13688","13420","13312","13314","13557","13939","14195","14071","13995","14091","14449","14751","15179","15582","15950","16624","17159","16965","16596","16119","15564","14798","14056",
"2024","11","11","13492","13081","12858","12757","12935","13542","14565","15475","15987","16158","16031","16065","16190","16454","16750","17166","17823","18407","18110","17644","16947","16143","15184","14269",
"2024","11","12","13647","13234","13007","12966","13251","14084","15530","16391","16381","16018","15594","15277","15122","15245","15663","16660","17871","18827","18702","18327","17789","17036","16070","15171",
"2024","11","13","14578","14208","13982","13949","14210","15057","16510","17244","16571","15713","15310","15104","15011","15158","15683","16878","18226","19121","19015","18676","18175","17418","16427","15506",
"2024","11","14","14852","14474","14247","14175","14445","15272","16702","17426","17172","16593","16330","16410","16507","17030","17569","18030","18760","19337","19115","18689","18158","17367","16361","15414",
"2024","11","15","14755","14327","14073","13980","14209","15004","16362","17224","17146","16644","16051","15678","15543","15676","16085","16887","17773","18332","18107","17703","17187","16602","15870","15073",
"2024","11","16","14484","14073","13737","13543","13618","13930","14467","14839","14567","14103","13762","13600","13588","13728","14224","15242","16321","17104","17020","16725","16388","15918","15287","14567",
"2024","11","17","14042","13655","13401","13265","13303","13559","13992","14258","14055","13743","13597","13616","13958","14480","15073","15764","16626","17330","17246","16909","16577","15960","15100","14238",
"2024","11","18","13689","13334","13093","13017","13236","14008","15428","16357","16246","15621","15205","14969","14972","15197","15649","16531","17579","18347","18125","17735","17099","16289","15397","14482",
"2024","11","19","13843","13454","13246","13225","13494","14349","15823","16642","16368","15849","15434","15204","15134","15505","16057","16890","17775","18454","18281","17884","17289","16535","15513","14492",
"2024","11","20","13828","13415","13140","13037","13231","14030","15456","16500","16746","16609","16048","15816","15861","16160","16559","17019","17740","18338","18092","17721","17087","16297","15339","14414",
"2024","11","21","13754","13358","13128","13066","13288","14081","15567","16683","17093","17276","17414","17479","17497","17686","17791","18010","18592","19021","18807","18411","17869","17100","16121","15238",
"2024","11","22","14622","14203","13892","13797","14025","14775","16098","17156","17713","18081","18318","18428","18333","18236","18266","18489","18955","19239","18887","18430","17920","17194","16328","15469",
"2024","11","23","14778","14296","13943","13742","13782","14087","14642","15221","15595","15978","15930","16000","16045","15801","15913","16339","17219","17803","17609","17294","16842","16328","15618","14895",
"2024","11","24","14288","13804","13522","13339","13350","13592","14052","14520","14780","14955","15052","15093","15365","15451","15773","16494","17365","18052","17914","17624","17195","16502","15672","14840",
"2024","11","25","14276","13916","13722","13679","13948","14807","16334","17255","16938","16168","15616","15351","15319","15592","16281","17227","18181","18926","18768","18403","17838","17064","15994","14988",
"2024","11","26","14323","13859","13566","13448","13627","14356","15739","16887","17512","17815","17874","17720","17261","16998","17016","17484","18232","18877","18668","18283","17800","17109","16151","15243",
"2024","11","27","14629","14228","13943","13844","14030","14767","16033","16974","17024","16424","15946","15782","15670","15857","16374","17280","18184","18824","18583","18260","17766","17161","16279","15331",
"2024","11","28","14607","14116","13782","13603","13628","13913","14482","15208","16052","16910","17552","17920","17948","17652","17290","16974","17012","16930","16568","16369","16211","15930","15460","14843",
"2024","11","29","14394","13992","13728","13634","13824","14317","15077","15771","16134","16024","15736","15845","16172","16698","16973","17458","18246","18747","18597","18289","17913","17404","16680","15955",
"2024","11","30","15337","14912","14610","14519","14606","14937","15527","16082","16219","16020","15981","16129","16295","16616","16998","17594","18479","19126","19090","18863","18576","18114","17407","16715",
"2024","12","1","16068","15612","15311","15175","15234","15499","15937","16406","16752","16756","16671","16652","16667","16894","17481","18135","19273","20031","19979","19749","19340","18673","17675","16739",
"2024","12","2","16115","15709","15465","15446","15704","16567","17923","18993","19044","18732","18458","18240","18320","18533","18936","19621","20433","21073","20946","20620","20112","19296","18195","17156",
"2024","12","3","16480","15987","15680","15585","15819","16662","18029","19014","19258","19085","18675","18429","18321","18440","18607","19165","20175","20944","20848","20619","20120","19355","18208","17160",
"2024","12","4","16481","16038","15769","15737","16012","16876","18417","19411","19393","19132","18920","19000","19279","19558","19765","20070","20823","21319","21034","20579","19995","19158","17981","16904",
"2024","12","5","16160","15629","15327","15157","15344","16082","17537","18701","19210","19288","19222","19253","19246","19221","19321","19840","20810","21576","21354","20991","20488","19686","18605","17612",
