"Year","Month","Day","Hr1","Hr2","Hr3","Hr4","Hr5","Hr6","Hr7","Hr8","Hr9","Hr10","Hr11","Hr12","Hr13","Hr14","Hr15","Hr16","Hr17","Hr18","Hr19","Hr20","Hr21","Hr22","Hr23","Hr24","Hr25"
"2022","1","30","18594","18156","17851","17718","17677","17942","18415","18944","19420","19623","19599","19449","19305","19114","19150","19487","20296","21413","21749","21519","21043","20296","19296","18312",
"2022","1","31","17656","17286","17095","17094","17370","18240","19693","20796","21013","20848","20604","20254","19916","19666","19587","19880","20704","21834","22175","21776","21249","20407","19311","18298",
"2022","2","1","17625","17256","17061","17031","17234","17991","19485","20441","20501","20049","19597","19239","18924","18784","18802","19204","20062","21154","21386","20996","20377","19466","18345","17312",
"2022","2","2","16577","16104","15836","15789","15979","16747","18175","19219","19486","19236","18837","18546","18348","18320","18413","18805","19411","20231","20271","19855","19229","18377","17356","16345",
"2022","2","3","15625","15154","14896","14829","15042","15839","17227","18315","18878","19146","19310","19374","19456","19605","19560","19619","19984","20615","20564","20065","19439","18619","17556","16616",
"2022","2","4","15973","15543","15276","15193","15391","16038","17170","18315","19167","19716","20112","20371","20453","20540","20526","20565","20798","21329","21276","20778","20212","19509","18561","17685",
"2022","2","5","17110","16706","16460","16342","16431","16775","17465","18146","18731","19034","19149","19104","19017","18965","18949","19123","19717","20706","21187","20970","20616","20117","19408","18630",
"2022","2","6","18048","17632","17331","17197","17199","17446","17907","18367","18694","18860","18906","18764","18531","18343","18265","18496","19206","20334","20861","20581","20111","19326","18355","17425",
"2022","2","7","16730","16317","16061","15985","16231","17029","18515","19615","20112","20280","20166","19979","19798","19630","19587","19757","20173","20890","20947","20469","19835","18976","17815","16733",
"2022","2","8","16072","15633","15400","15332","15551","16372","17829","18878","19119","19104","18864","18589","18387","18453","18598","18925","19689","20605","20829","20425","19860","19053","18000","17003",
"2022","2","9","16332","15973","15782","15762","16067","16900","18367","19202","19095","18643","18195","17822","17521","17408","17520","17969","18773","19737","20055","19695","19138","18334","17315","16327",
"2022","2","10","15586","15162","14921","14842","15061","15876","17279","18304","18537","18285","17970","17820","17792","17882","17820","18100","18655","19512","19795","19443","18907","18157","17123","16168",
"2022","2","11","15425","14980","14749","14712","14975","15828","17314","18186","18076","17640","17358","17033","16830","16804","16864","17246","17966","18750","18982","18567","18044","17413","16549","15646",
"2022","2","12","14899","14429","14102","13991","14031","14341","14969","15556","16089","16296","16151","15943","15896","15889","15911","16225","16931","17865","18311","18083","17746","17271","16628","15935",
"2022","2","13","15383","14969","14739","14691","14867","15208","15717","16248","16959","17556","17940","18165","18252","18295","18336","18568","19126","19959","20147","19659","19253","18864","18244","17458",
"2022","2","14","16831","16502","16357","16376","16713","17572","19105","20209","20423","20605","20549","20438","20269","20114","19971","20217","20979","21961","22477","22095","21538","20775","19718","18714",
"2022","2","15","18038","17659","17459","17418","17695","18507","19992","20951","20994","20626","20307","20059","19867","19618","19458","19633","20388","21469","22013","21697","21128","20278","19155","18127",
"2022","2","16","17369","16962","16711","16647","16885","17707","19073","19909","19880","19435","18949","18473","18401","18565","18672","18857","19222","19896","20312","19970","19405","18716","17329","16170",
"2022","2","17","15368","14896","14611","14510","14694","15480","16747","17699","17974","17880","17905","17893","17757","17734","17657","17898","18360","19061","19164","18747","18149","17245","16297","15340",
"2022","2","18","14712","14304","14116","14110","14305","15037","16413","17470","18032","18051","17843","17660","17546","17537","17612","17886","18748","19703","20226","19979","19517","18923","18072","17189",
"2022","2","19","16593","16091","15857","15759","15821","16128","16691","17131","17515","17750","17863","18039","18209","18117","17809","18086","18702","19543","20224","20100","19739","19168","18507","17749",
"2022","2","20","17175","16780","16514","16348","16404","16684","17111","17395","17441","17453","17360","17244","16884","16465","16346","16673","17524","18624","19288","19117","18654","18045","17259","16411",
"2022","2","21","15766","15355","15119","15003","15157","15736","16611","17164","17088","16782","16507","16204","15868","15717","15691","16007","16847","17922","18617","18389","17880","17271","16456","15623",
"2022","2","22","14902","14499","14347","14332","14579","15339","16508","17409","17900","18018","18102","17947","17964","18187","18430","18528","18756","19188","19141","18586","17889","17024","15938","14993",
"2022","2","23","14322","13809","13593","13515","13661","14390","15604","16615","17250","17510","17541","17449","17188","17198","17130","17367","17929","18704","19179","18903","18437","17862","17051","16262",
"2022","2","24","15705","15369","15158","15132","15433","16251","17561","18462","18940","19057","18913","18860","18842","18823","18691","18715","19321","20230","20637","20283","19678","18959","18011","17022",
"2022","2","25","16303","15924","15741","15728","15910","16550","17598","18504","19377","20039","20267","20360","20312","19959","19527","19303","19628","20131","20485","20165","19683","19139","18286","17444",
"2022","2","26","16834","16445","16200","16093","16177","16550","17102","17619","18029","18006","17661","17399","17158","16974","16920","17161","17776","18634","19275","19069","18692","18214","17527","16820",
"2022","2","27","16230","15807","15541","15392","15387","15623","15980","16216","16333","16393","16413","16367","16226","16333","16501","16813","17459","18330","19037","18893","18482","17897","17066","16332",
"2022","2","28","15808","15525","15425","15500","15855","16804","18343","19137","19085","18847","18520","18223","17942","17841","17847","18287","19155","20126","20850","20615","20128","19324","18212","17225",
"2022","3","1","16471","16033","15760","15718","15903","16693","18019","18809","19105","19154","19068","18873","18728","18607","18573","18711","19030","19588","19984","19620","18975","18040","16981","15952",
"2022","3","2","15254","14822","14598","14550","14807","15689","17129","17916","18079","17821","17549","17107","16642","16410","16462","16958","17866","18809","19450","19234","18711","17930","16861","15877",
"2022","3","3","15127","14689","14482","14441","14730","15673","17160","18018","18051","17903","17680","17425","17140","17065","17084","17433","18347","19461","20302","20246","19832","19147","18216","17321",
"2022","3","4","16699","16328","16149","16145","16442","17318","18673","19303","19012","18533","18193","17926","17652","17421","17244","17550","18342","19299","19932","19719","19263","18612","17797","16967",
"2022","3","5","16266","15889","15643","15541","15623","15945","16402","16792","16925","16878","16631","16302","16126","15973","16010","16298","16911","17615","18192","17964","17548","16980","16217","15433",
"2022","3","6","14765","14286","13944","13744","13719","13913","14246","14655","15149","15465","15484","15224","14940","14585","14269","14699","15505","16279","16992","16847","16434","15808","15006","14233",
"2022","3","7","13672","13296","13090","13072","13350","14185","15575","16508","16874","17172","17341","17395","17431","17532","17530","17677","18076","18552","18757","18329","17708","16867","15746","14843",
"2022","3","8","14263","13918","13731","13756","14082","15006","16407","17198","17192","16910","16630","16437","16304","16207","16167","16515","17275","18240","19057","18899","18395","17594","16593","15643",
"2022","3","9","14984","14578","14366","14293","14547","15399","16820","17826","18408","18788","19018","19187","19244","19264","19164","19132","19326","19677","19981","19658","18974","18060","16971","15968",
"2022","3","10","15266","14840","14647","14645","14926","15817","17103","18028","18254","18006","17489","17030","16653","16247","16200","16615","17413","18210","18907","18798","18362","17627","16613","15685",
"2022","3","11","15014","14578","14446","14437","14700","15536","16748","17311","17215","16921","16744","16389","16167","16153","16186","16372","17013","17702","18201","18034","17542","16901","16076","15247",
"2022","3","12","14597","14178","13924","13831","13865","14167","14713","15378","16279","17123","17802","18250","18362","18223","18103","18235","18684","19213","19685","19565","19183","18639","17898","17176",
"2022","3","13","16563","16213","15942","15887","16037","16342","16621","16955","17122","17135","17009","16850","16673","16424","16459","16977","17867","18579","19116","18933","18305","17383","16428",,
"2022","3","14","15931","15927","15364","14808","15023","15823","17248","18338","18429","17958","17326","16804","16362","16109","15946","16032","16457","17108","17638","18193","17930","17197","16169","15160",
"2022","3","15","14463","14028","13807","13708","13947","14762","16242","17321","17427","17076","16654","16249","15973","15860","15856","16100","16659","17169","17424","17778","17454","16717","15697","14741",
"2022","3","16","14001","13571","13326","13244","13515","14352","15840","16888","17051","16760","16240","15704","15245","14953","14828","14888","15331","16069","16656","17218","17046","16370","15428","14459",
"2022","3","17","13794","13338","13096","13038","13254","14026","15499","16604","16972","17015","16938","16772","16630","16579","16490","16421","16514","16777","17003","17245","16936","16236","15301","14377",
"2022","3","18","13713","13272","12971","12868","13045","13775","15141","16138","16437","16314","15836","15335","14986","14870","14805","14984","15404","15959","16199","16498","16219","15655","14868","14079",
"2022","3","19","13406","12908","12606","12456","12491","12706","13259","13844","14439","14760","14905","14874","14719","14584","14354","14281","14584","15002","15395","15801","15704","15267","14678","13940",
"2022","3","20","13294","12786","12477","12285","12271","12466","12893","13374","13888","14211","14411","14798","15094","15254","15129","15129","15364","15756","16088","16553","16475","15934","15148","14308",
"2022","3","21","13712","13291","13110","13089","13323","14150","15684","16663","16603","16072","15590","15281","15108","15050","14937","15036","15545","16206","16749","17236","17078","16368","15375","14455",
"2022","3","22","13780","13360","13105","13107","13430","14286","15801","16805","16648","16169","15654","15381","15167","15045","14956","15164","15966","16627","17005","17524","17381","16659","15711","14741",
"2022","3","23","14117","13707","13509","13481","13746","14597","16038","17007","17239","17291","17317","17234","16869","16767","16938","17180","17536","17949","18072","18272","17904","17119","16034","15058",
"2022","3","24","14367","13937","13663","13613","13788","14599","15958","17052","17511","17698","17724","17636","17438","17212","17054","16983","17143","17433","17539","17778","17464","16715","15715","14817",
"2022","3","25","14114","13660","13405","13290","13458","14224","15620","16571","16814","16566","16287","16267","16123","16038","16285","16594","16811","16975","16929","17132","16937","16348","15543","14660",
"2022","3","26","13959","13493","13215","13069","13105","13400","13939","14515","15001","15121","15235","15441","15271","14946","14873","14987","15334","15679","15964","16417","16421","16055","15460","14738",
"2022","3","27","14128","13723","13466","13326","13371","13616","14070","14477","14921","15175","15338","15505","15575","15586","15587","15838","16332","17005","17471","18038","18084","17521","16728","15952",
"2022","3","28","15408","15083","14923","14947","15283","16173","17688","18745","18886","18855","18792","18671","18562","18455","18445","18552","18978","19627","20030","20450","20371","19575","18421","17360",
"2022","3","29","16611","16175","15869","15860","16059","16878","18291","19186","19069","18618","18172","17748","17417","17293","17191","17140","17362","17938","18637","19278","19306","18551","17506","16512",
"2022","3","30","15838","15440","15244","15192","15474","16353","17716","18548","18559","18385","18274","18052","17928","17682","17640","17714","17870","18251","18385","18707","18482","17692","16551","15476",
"2022","3","31","14716","14210","13929","13801","13917","14675","16067","16951","17266","17202","17337","17243","16929","16872","16813","16772","17007","17336","17440","17533","17272","16535","15512","14520",
"2022","4","1","13778","13340","13090","13015","13193","13899","15302","16344","16847","16954","16929","16919","16675","16397","16247","16517","16973","17274","17412","17702","17581","17020","16219","15394",
"2022","4","2","14725","14288","13990","13861","13943","14217","14774","15251","15433","15186","14831","14465","14096","13756","13523","13501","13893","14663","15518","16191","16392","15996","15388","14668",
"2022","4","3","14036","13614","13376","13213","13208","13418","13785","14214","14630","15141","15646","16015","16181","16185","16105","16111","16342","16749","16956","17196","17174","16578","15725","14847",
"2022","4","4","14245","13879","13658","13638","13915","14840","16257","17029","16951","16666","16429","16187","15950","15809","15824","15967","16366","16895","17211","17618","17541","16846","15859","14874",
"2022","4","5","14165","13760","13524","13493","13792","14638","15913","16729","16906","16666","16270","16042","15736","15605","15439","15412","15824","16402","16898","17255","17119","16358","15336","14398",
"2022","4","6","13698","13283","13039","12978","13204","13999","15455","16514","17063","17267","17253","17093","16823","16715","16625","16550","16673","17119","17292","17393","17179","16438","15362","14414",
"2022","4","7","13728","13302","13040","12982","13179","14010","15435","16552","17173","17493","17663","17778","17775","17809","17771","17857","18062","18249","18178","18090","17646","16889","15872","14843",
"2022","4","8","14112","13630","13346","13254","13438","14174","15502","16425","16580","16280","15923","15794","15597","15495","15296","15211","15417","15889","16141","16512","16578","16046","15256","14473",
"2022","4","9","13739","13263","12986","12867","12908","13173","13688","14182","14736","15009","15186","15141","14853","14544","14343","14212","14417","14885","15436","15938","16149","15735","15149","14443",
"2022","4","10","13866","13414","13100","12962","12991","13210","13589","13975","14349","14523","14671","14910","15101","15146","15158","15229","15536","15982","16309","16738","16924","16356","15558","14728",
"2022","4","11","14088","13756","13532","13526","13804","14660","15918","16566","16361","15920","15588","15327","15110","14921","14824","14776","15323","16109","16522","16925","16853","16138","15204","14262",
"2022","4","12","13568","13142","12838","12768","12980","13689","14909","15876","16316","16308","16032","15293","14858","14697","14592","14606","14969","15629","16114","16410","16527","15894","14956","14007",
"2022","4","13","13341","12902","12659","12599","12805","13520","14661","15556","15929","15775","15398","15277","15100","15258","15463","15718","16190","16595","16539","16766","16699","15994","14978","14012",
"2022","4","14","13284","12760","12461","12325","12494","13133","14254","15154","15495","15591","15650","15837","16113","16382","16443","16617","16755","16999","16970","16897","16727","16027","15044","14081",
"2022","4","15","13340","12850","12542","12434","12585","13113","13912","14506","14560","14393","14258","14198","14331","14453","14472","14682","15050","15494","15692","15808","15798","15297","14544","13749",
"2022","4","16","13066","12626","12349","12198","12222","12439","12924","13452","14072","14414","14495","14601","14359","14352","14616","14657","14797","15150","15433","15663","15766","15370","14747","14054",
"2022","4","17","13447","13022","12770","12629","12651","12848","13157","13527","13789","13888","13836","13733","13782","13534","13333","13206","13283","13755","14393","15133","15714","15472","14875","14182",
"2022","4","18","13638","13318","13144","13163","13453","14224","15297","15921","15803","15424","15349","15275","15422","15597","16002","16404","16814","17287","17527","17622","17373","16687","15763","14896",
"2022","4","19","14222","13809","13550","13434","13520","14167","15266","16140","16688","16955","17130","17146","17077","16857","16660","16728","16950","17144","17225","17459","17441","16791","15916","14982",
"2022","4","20","14335","13901","13636","13531","13738","14445","15493","16233","16333","16066","15746","15476","15165","14975","14789","14674","14983","15577","16085","16512","16832","16313","15412","14501",
"2022","4","21","13874","13490","13242","13172","13408","14095","15108","15798","15979","16000","16028","16045","16194","16244","16391","16536","16687","16867","16956","16935","16875","16260","15323","14415",
"2022","4","22","13774","13311","13067","12980","13184","13839","14830","15391","15379","15166","14987","14750","14549","14472","14360","14354","14634","15165","15557","15827","15998","15556","14775","14007",
"2022","4","23","13339","12907","12658","12544","12589","12855","13203","13590","13870","13733","13745","13678","13752","13911","13782","13740","14010","14604","14998","15262","15410","15020","14378","13651",
"2022","4","24","13036","12602","12292","12135","12122","12271","12435","12721","12880","12809","12749","12683","12680","12563","12542","12707","13222","14128","14786","15264","15635","15174","14307","13439",
"2022","4","25","12824","12426","12192","12148","12370","13148","14318","15186","15498","15446","15349","15310","15402","15419","15321","15336","15757","16257","16524","16718","16701","15943","14867","13872",
"2022","4","26","13141","12656","12378","12296","12495","13165","14467","15552","16130","16333","16475","16551","16507","16541","16504","16536","16634","16835","16935","16955","16788","16094","15070","14113",
"2022","4","27","13384","12959","12694","12635","12884","13699","14932","15786","15999","15830","15723","15721","15714","15729","15746","15770","16165","16666","16975","17214","17342","16745","15790","14786",
"2022","4","28","14104","13689","13427","13389","13623","14419","15612","16280","16139","15677","15357","15151","15015","14877","14716","14720","15042","15662","16218","16681","17028","16540","15587","14622",
"2022","4","29","13886","13518","13329","13291","13552","14311","15374","15922","15695","15339","15085","14855","14647","14515","14344","14281","14551","15072","15520","15890","16132","15736","15027","14265",
"2022","4","30","13571","13175","12956","12880","12954","13246","13574","13754","13606","13399","13187","13033","12894","12747","12584","12656","13044","13764","14396","14817","15240","14956","14382","13680",
"2022","5","1","13051","12632","12418","12323","12331","12511","12654","12779","12728","12583","12568","12598","12653","12705","12879","13253","13869","14463","14833","15145","15388","14926","14128","13325",
"2022","5","2","12708","12347","12104","12049","12262","12984","14266","15420","16092","16424","16586","16495","16545","16590","16566","16569","16776","16868","16768","16682","16595","15940","14916","13907",
"2022","5","3","13221","12803","12525","12435","12626","13363","14509","15369","15620","15522","15405","15247","15064","15166","15322","15569","15875","16191","16289","16375","16466","15813","14772","13785",
"2022","5","4","13094","12664","12375","12266","12434","13185","14438","15565","16242","16680","16854","16832","16664","16491","16182","16201","16318","16465","16465","16469","16578","16019","15014","13988",
"2022","5","5","13280","12838","12562","12480","12671","13376","14456","15136","15102","14858","14640","14576","14572","14638","14685","15009","15496","15909","16034","16139","16328","15759","14819","13839",
"2022","5","6","13114","12652","12328","12243","12399","13095","14217","15284","15788","15946","16095","16123","16023","15937","15902","15943","15992","16128","16113","16116","16059","15590","14766","13900",
"2022","5","7","13199","12721","12451","12325","12364","12603","12994","13584","14093","14434","14591","14666","14621","14508","14371","14379","14558","14911","15177","15402","15637","15380","14702","13951",
"2022","5","8","13304","12862","12574","12425","12432","12599","12785","13020","13124","13068","13171","13161","13030","12827","12801","12865","13280","13886","14466","14962","15333","15058","14278","13450",
"2022","5","9","12885","12527","12345","12315","12613","13394","14540","15127","15030","14748","14549","14462","14362","14329","14336","14457","14851","15453","15898","16130","16299","15790","14731","13697",
"2022","5","10","12966","12524","12295","12235","12457","13172","14274","14959","14875","14683","14539","14515","14502","14607","14698","14970","15423","15843","16035","16147","16231","15714","14649","13596",
"2022","5","11","12840","12382","12101","12011","12224","12894","14037","14866","15047","14979","14841","14901","14981","15055","15251","15601","16102","16614","16891","16924","16884","16288","15119","13971",
"2022","5","12","13164","12658","12313","12128","12307","12968","14061","15007","15372","15508","15510","15566","15760","16073","16209","16511","17137","17702","17886","17778","17739","17122","15966","14774",
"2022","5","13","13857","13291","12905","12715","12786","13333","14402","15496","16108","16329","16435","16539","16742","17157","17517","17876","18136","18468","18529","18348","18002","17380","16374","15270",
"2022","5","14","14374","13709","13276","13009","12940","13000","13253","13859","14498","15028","15395","15864","16288","16540","16716","17043","17202","17340","17304","17146","17119","16676","15863","14900",
"2022","5","15","14094","13485","13056","12797","12647","12655","12739","13170","13816","14386","14781","15189","15529","15941","16247","16663","17143","17642","17867","17745","17634","17075","15987","14884",
"2022","5","16","14053","13518","13194","12998","13092","13713","14878","16039","16720","17192","17599","17961","18278","18362","18146","18309","18531","18451","18163","17857","17526","16798","15697","14507",
"2022","5","17","13582","12941","12567","12408","12528","13115","14228","15152","15542","15661","15708","15941","16195","16334","16333","16454","16697","17098","17183","17002","16865","16396","15275","14155",
"2022","5","18","13290","12807","12487","12312","12430","13016","14083","14808","14975","14891","14816","14837","14896","15185","15488","15934","16482","16813","16811","16666","16647","16096","15092","14057",
"2022","5","19","13309","12771","12507","12389","12471","13129","14319","15497","16226","16654","16835","16817","16865","16692","16441","16218","16102","16401","16549","16540","16532","16067","15063","14001",
"2022","5","20","13189","12720","12416","12242","12417","12994","14062","15012","15525","15761","15947","16217","16547","16476","16420","16722","17267","17561","17593","17377","17229","16828","15979","15032",
"2022","5","21","14225","13608","13253","13017","12989","13128","13494","14259","15058","15569","16198","17079","17980","18795","19393","19910","20644","21190","21247","20822","20421","19744","18712","17619",
"2022","5","22","16567","15686","15057","14587","14309","14159","14244","14845","15820","16983","18075","18953","19443","19871","20287","20693","20997","21189","20785","20205","19860","19300","18061","16773",
"2022","5","23","15728","14946","14321","13978","13909","14316","15218","15945","16255","16253","16217","16265","16388","16553","16822","17218","17744","18091","17911","17676","17567","17047","15910","14762",
"2022","5","24","13918","13390","13062","12892","13001","13559","14590","15527","15899","15887","15830","15883","15908","16010","16224","16503","16821","17097","17064","16926","16822","16356","15297","14224",
"2022","5","25","13380","12865","12544","12426","12550","13096","14158","15083","15472","15602","15704","15826","15964","16158","16291","16580","17021","17420","17408","17167","17068","16594","15511","14420",
"2022","5","26","13559","12999","12686","12520","12638","13191","14199","15141","15631","15825","15937","16092","16210","16675","17036","17453","17904","18195","18145","17915","17872","17416","16387","15296",
"2022","5","27","14443","13880","13525","13355","13450","13975","15062","16246","17163","17705","18029","18364","18677","19017","19312","19413","19620","19475","18933","18451","18054","17533","16626","15633",
"2022","5","28","14689","14054","13660","13400","13338","13413","13687","14330","15142","15769","16249","16471","16710","16469","16214","16177","16232","16515","16795","16833","16763","16562","15806","14865",
"2022","5","29","13982","13316","12874","12594","12496","12480","12597","12943","13427","13816","14286","14673","14963","15138","15412","15880","16496","17119","17433","17289","17037","16757","16020","15061",
"2022","5","30","14210","13604","13196","12969","12925","12983","13256","13863","14541","15228","15961","16935","17695","18347","19019","19665","20472","21210","21497","21246","20944","20413","19141","17838",
"2022","5","31","16779","16097","15574","15333","15367","15910","17200","18817","20176","21270","22268","23195","24046","24896","25576","26273","26831","27046","26636","25860","24725","23208","20992","18954",
"2022","6","1","17358","16276","15526","15045","14932","15304","16292","17319","17890","18102","18342","18765","19071","19243","19316","19226","19186","19213","18921","18619","18286","17698","16645","15495",
"2022","6","2","14654","14071","13703","13502","13589","14144","15324","16534","17281","17763","18187","18714","19200","19579","19874","20256","20616","20542","20194","19727","19397","18820","17578","16331",
"2022","6","3","15346","14672","14227","13968","13980","14444","15502","16515","17016","17252","17520","17753","17971","18200","18497","18953","19445","19691","19496","19052","18544","18067","17039","15911",
"2022","6","4","14896","14142","13608","13256","13126","13110","13419","13962","14492","14850","15200","15558","15866","16071","16298","16589","17028","17497","17781","17622","17294","17067","16248","15249",
"2022","6","5","14312","13613","13119","12817","12683","12603","12735","12977","13319","13671","13930","14223","14528","14835","15260","15807","16512","17191","17536","17434","17271","16956","16035","14974",
"2022","6","6","14163","13591","13230","13067","13202","13757","14922","16051","16647","17039","17339","17757","18198","18671","19221","19823","20320","20553","20217","19639","19241","18682","17466","16195",
"2022","6","7","15157","14484","13998","13712","13764","14306","15496","16676","17436","17959","18382","18847","19090","19359","19686","19880","20046","19940","19510","19184","18840","18293","17155","16063",
"2022","6","8","15179","14588","14218","14088","14230","14859","16130","17372","18051","18391","18788","19172","19457","19776","20078","20577","21200","21678","21642","21191","20701","20111","18820","17474",
"2022","6","9","16370","15629","15152","14868","14927","15536","16783","17971","18788","19394","19850","20276","20402","20439","20504","20639","20843","21014","20636","20067","19416","18923","17706","16334",
"2022","6","10","15211","14425","13924","13642","13695","14142","15237","16259","16872","17163","17489","17825","18045","18326","18495","18899","19296","19507","19318","18956","18633","18273","17347","16284",
"2022","6","11","15275","14547","14072","13750","13628","13635","13882","14442","15038","15630","16180","16592","16871","16850","17027","17117","17115","17335","17532","17532","17287","17035","16308","15397",
"2022","6","12","14563","13940","13474","13196","13045","12993","13107","13559","14155","14735","15302","15668","16007","16198","16367","16802","17210","17674","17920","17911","17856","17679","16918","15900",
"2022","6","13","15077","14523","14140","13978","14122","14742","16002","17370","18282","18916","19514","20042","20698","21071","21248","21807","22554","22910","22811","22243","21492","20694","19146","17448",
"2022","6","14","16101","15244","14683","14357","14341","14758","15898","16930","17565","17827","17966","18267","18768","19366","19923","20677","21605","22263","22355","21974","21173","20479","19120","17542",
"2022","6","15","16302","15466","14897","14558","14522","14916","16201","17513","18329","18959","19571","20183","20555","21085","21563","22217","22853","23218","22915","22240","21487","20886","19624","18187",
"2022","6","16","17024","16205","15697","15393","15414","15979","17208","18465","19169","19575","19955","20401","20693","20980","21166","21453","21695","21568","21075","20615","20365","19870","18804","17619",
"2022","6","17","16619","15947","15495","15265","15322","15799","16995","18337","19330","20078","20872","21805","22571","23006","23265","23529","23896","24021","23600","22756","21721","20895","19640","18176",
"2022","6","18","16870","15946","15250","14815","14536","14351","14467","14963","15494","15701","15759","15710","15579","15531","15634","15647","15716","15811","15785","15798","15777","15643","15047","14268",
